raw,rawZeroed,scaledZeroed,scaledZeroedAverage
489409,362611.09090909094,3292.710585656441,3183.4298991209466
492781,365983.09090909094,3323.33022298468,3186.8441884552935
492052,365254.09090909094,3316.7104971210124,3190.504379266168
486351,359553.09090909094,3264.942243144651,3192.3920454013382
484335,357537.09090909094,3246.6358407562375,3193.631541396387
486645,359847.09090909094,3267.6119268262946,3196.15194072522
490138,363340.09090909094,3299.330311520108,3200.0091796173583
489189,362391.09090909094,3290.712863173578,3203.4285540634805
480555,353757.09090909094,3212.3113362779623,3204.626279497524
477873,351075.09090909094,3187.9572831005194,3205.5888185119943
480092,353294.09090909094,3208.1070385072103,3207.8151894135767
480940,354142.09090909094,3215.8073506229716,3210.686643065989
478701,351903.09090909094,3195.475984081475,3212.4395537391338
475491,348693.09090909094,3166.3273969451616,3212.7157842751726
477142,350344.09090909094,3181.3193961233715,3213.349970357915
483739,356941.09090909094,3241.223828939028,3216.0981100497947
485786,358988.09090909094,3259.81172858639,3219.4913324925037
483892,357094.09090909094,3242.6131541202913,3221.5184759792046
481184,354386.09090909094,3218.023006467601,3222.1817198435156
486501,359703.09090909094,3266.3043266556933,3223.8131326674743
493773,366975.09090909094,3332.338135271042,3227.073415759506
495500,368702.09090909094,3348.0202567615133,3230.4384884763203
496214,369416.09090909094,3354.5037742740765,3233.2543691214823
499522,372724.09090909094,3384.5422559709373,3236.3991475317785
506618,379820.09090909094,3448.9778865999956,3241.1241244260177
505916,379118.09090909094,3442.603335768316,3246.3761368334635
500622,373824.09090909094,3394.53086838525,3250.3657702428745
496867,370069.09090909094,3360.4333778254822,3253.2143408923025
495282,368484.09090909094,3346.040695392131,3256.338778855499
500897,374099.09090909094,3397.0280214888285,3261.088273252938
502884,376086.09090909094,3415.0710877317733,3266.202442809066
501159,374361.09090909094,3399.407127354783,3270.902175755568
499561,372763.09090909094,3384.896397683808,3275.025474960196
500816,374018.09090909094,3396.2924963928654,3279.3298404662255
502266,375468.09090909094,3409.4593036662777,3284.388618626238
495266,368468.09090909094,3345.8954064842865,3288.3343021410265
490631,363833.09090909094,3303.8070259930682,3291.0751773875145
488006,361208.09090909094,3279.9705645498216,3292.598531586265
491321,364523.09090909094,3310.0726101438645,3294.940952002988
495811,369013.09090909094,3350.8443099077417,3298.467477018645
495361,368563.09090909094,3346.758059374614,3301.389418566534
494569,367771.09090909094,3339.5662584363085,3303.2227829723975
490663,363865.09090909094,3304.0976038087574,3303.6463001387647
494934,368136.09090909094,3342.880661646512,3305.2346711237756
498462,371664.09090909094,3374.9168658262356,3308.0554552695776
495628,368830.09090909094,3349.1825680242696,3310.1399878748766
492348,365550.09090909094,3319.398341916137,3310.710791671571
490833,364035.09090909094,3305.6412984546055,3310.6163538814717
497305,370507.09090909094,3364.4106616777267,3312.160593360725
500786,373988.09090909094,3396.0200796906565,3314.897473162247
495467,368669.09090909094,3347.720598389084,3315.997673416899
489429,362631.09090909094,3292.8921967912465,3315.388912893031
487371,360573.09090909094,3274.2044110197407,3314.538791171006
494535,367737.09090909094,3339.2575195071386,3316.025096698255
500517,373719.09090909094,3393.5774099275204,3318.9639280816805
500466,373668.09090909094,3393.1143015337657,3321.4739755758305
499954,373156.09090909094,3388.4650564827402,3323.2566704750825
498050,371252.09090909094,3371.1756764492384,3324.8659267405956
500217,373419.09090909094,3390.853242905435,3328.436764873145
500885,374087.09090909094,3396.919054807945,3332.6160003072932
496173,369375.09090909094,3354.131471447725,3335.5364889661037
491823,365025.09090909094,3314.6310496274873,3337.5129629461944
494066,367268.09090909094,3334.998738395945,3340.303418032483
501820,375022.09090909094,3405.409375360111,3345.085057600783
501273,374475.09090909094,3400.4423108231754,3349.467515894779
494130,367332.09090909094,3335.5798940273235,3351.354637196544
491408,364610.09090909094,3310.862618580269,3352.3756549964223
493981,367183.09090909094,3334.2268910730213,3354.207929735477
494593,367795.09090909094,3339.784191798075,3356.643153442086
488404,361606.09090909094,3283.5846261324546,3356.988759431622
482981,356183.09090909094,3234.340766929892,3355.028812064798
481108,354310.09090909094,3217.3328841553393,3352.415064612675
485622,358824.09090909094,3258.3225172809834,3350.491439472812
488581,361783.09090909094,3285.191884675485,3348.5044320469037
481633,354835.09090909094,3222.100176443989,3343.9668778437826
475450,348652.09090909094,3165.95509411881,3338.4339130107933
476411,349613.09090909094,3174.6815091462236,3334.036925826013
482132,355334.09090909094,3226.6313742573907,3331.3608857546506
482483,355685.09090909094,3229.8186496732305,3329.0364448402725
475542,348744.09090909094,3166.7905053389163,3324.4316945172745
470694,343896.09090909094,3122.767966262017,3318.58563208788
472719,345921.09090909094,3141.156093661093,3313.420611414006
481068,354270.09090909094,3216.9696618857283,3310.0620766980446
480432,353634.09090909094,3211.1944277989073,3306.3601153261657
472858,346060.09090909094,3142.4182910479926,3301.0192950737996
470334,343536.09090909094,3119.498965835515,3296.491366260824
475880,349082.09090909094,3169.8597335171326,3293.8124204113055
484647,357849.09090909094,3249.468974459206,3293.2023886094935
482292,355494.09090909094,3228.084263335836,3291.5626216733326
474620,347822.09090909094,3158.418232024374,3287.7141001156656
472280,345482.09090909094,3137.1697292521085,3283.5223335132155
476901,350103.09090909094,3179.130981948963,3280.313627983469
482371,355573.09090909094,3228.801627318319,3278.807708453659
478019,351221.09090909094,3189.283044384601,3275.735756108422
471376,344578.09090909094,3128.960905958891,3270.816636911075
470381,343583.09090909094,3119.9257520023084,3266.2315005906353
476257,349459.09090909094,3173.2831034082196,3263.3091958204773
480414,353616.09090909094,3211.030977777582,3261.416989406937
477051,350253.09090909094,3180.4930654600057,3257.738637482582
473374,346576.09090909094,3147.1038583259797,3252.7603130552884
477358,350560.09090909094,3183.280796379273,3249.4715170150926
485468,358670.09090909094,3256.9241115429795,3248.7521553101274
483945,357147.09090909094,3243.0944236275263,3248.129955562283
475654,348856.09090909094,3167.807527693828,3244.7009557260167
473167,346369.09090909094,3145.2241830807407,3239.7338911890815
476318,349520.09090909094,3173.837017369377,3235.3483455057926
484101,357303.09090909094,3244.5109904790106,3232.4692641857187
485535,358737.09090909094,3257.532508844579,3230.1964008336254
476965,350167.09090909094,3179.712137580341,3225.973578727124
473992,347194.09090909094,3152.7156423914753,3221.0895104787946
478119,351321.09090909094,3190.191100058629,3217.8107030510123
485693,358895.09090909094,3258.9672368095435,3216.6974267946534
482714,355916.09090909094,3231.9162582802364,3214.63577719234
476445,349647.09090909094,3174.990248075393,3210.0273946466455
476869,350071.09090909094,3178.8404041332738,3205.595356512847
