raw,rawFiltered,average,std,stdstd
255001,255001,250857.12000000002,2956.9096884417045,69.19683679781805,55
256755,,250857.12000000002,2956.9096884417045,42.343687245514126,56
252853,252853,250980.42,2908.63396177663,21.287063838582775,57
253335,253335,251091.6,2890.2085253490636,37.92195131259798,58
251779,251779,251160.34,2864.7555749837384,51.02429951409758,59
251827,251827,251222.0,2845.1954730739344,65.91262849499016,60
251494,251494,251227.68,2845.44931734874,77.32674060473087,61
248883,248883,251225.08,2847.530402577014,80.73740870184227,62
251239,251239,251255.08,2839.606415262582,97.33150165783577,63
248232,248232,251261.9,2831.9176629980634,92.71162473736626,64
246465,246465,251244.96,2857.9085846822345,81.35875792312115,65
247278,247278,251215.19999999998,2891.121996734211,75.44775193748721,66
245418,245418,251179.8,2950.4435259805277,102.97832908416203,67
246576,246576,251105.03999999998,3018.018429102183,128.5720234371153,68
245546,245546,251037.08,3102.9781361782757,164.0412279111672,69
244133,244133,250924.52,3246.0071425676815,204.75223478579915,1
244792,244792,250826.96,3353.762668764801,247.3604597053488,2
242468,242468,250748.84,3498.9267632233173,306.33163183742766,3
244214,244214,250594.9,3611.905498486969,336.8527507872685,1
244317,244317,250450.25999999998,3714.158724718209,357.08343858049085,2
243127,243127,250278.77999999997,3847.971591839055,378.4998085033282,3
244414,244414,250133.51999999996,3928.689019202255,389.3034561768626,4
242208,242208,250035.25999999995,4061.9840216820608,408.5888574868035,5
246002,246002,249958.97999999995,4101.009361072022,397.2034706793029,6
245301,245301,249909.01999999996,4142.029340745953,371.31568094635685,7
246341,246341,249813.39999999997,4168.02744712656,330.704669993057,8
246667,246667,249711.09999999998,4181.205143257185,279.7968040809777,9
241228,241228,249539.37999999998,4346.49705344434,259.9874664565667,10
243302,243302,249433.8,4431.773667506084,244.3486721971054,11
241678,241678,249229.19999999998,4547.45775571366,240.81446205839157,12
245563,245563,249084.49999999997,4546.705150985746,236.16037948376143,13
247636,247636,249042.69999999998,4550.221213303845,223.25081848571992,14
245930,245930,248903.81999999998,4537.116514659979,220.19769189627644,15
247361,247361,248889.59999999998,4540.81396227596,207.85246074344374,1
244223,244223,248777.21999999997,4585.167823711614,186.4371148723674,2
245936,245936,248730.93999999997,4601.903251525427,151.73163869738255,3
244804,244804,248666.45999999996,4633.777134088376,96.17495204382793,4
243482,243482,248496.55999999997,4664.911952695386,69.10468890330196,1
244375,244375,248413.23999999996,4700.443270841621,77.90431719146977,2
241485,241485,248208.85999999996,4774.497242684329,106.8262579994354,3
243677,243677,248063.97999999995,4799.8411160787655,133.0924203334568,4
242749,242749,247879.11999999997,4822.934267186339,177.28732159439167,5
241814,241814,247545.29999999996,4650.460864258531,213.30112456889697,1
242031,242031,247252.51999999996,4525.926779080742,255.38834441606946,2
239936,239936,246896.25999999995,4384.54096484457,287.7352318985766,3
244250,244250,246643.11999999994,4158.830983052825,305.3955992199404,4
