raw,rawFiltered,average,std,stdstd
228980,228980,227506.56,3712.7719733916038,1014.7973000454466,11
230039,230039,227802.96,3287.1576169088976,1013.2225539213912,12
232105,232105,228077.62,3053.0735195213015,996.3793154010634,13
229057,229057,228252.5,2846.765204579083,964.6889537989249,1
231469,231469,228485.82,2613.1724680170246,932.2114435826385,2
229331,229331,228622.22,2471.9187874204495,872.1210249065808,3
230686,230686,228820.1,2220.397002790759,819.2954519806229,1
231034,231034,228998.94,2022.5873470389809,754.7505606994379,2
229279,229279,229138.68,1781.3590591461852,692.036466824198,1
232242,232242,229300.4,1686.1662551486982,629.816081618457,2
229496,229496,229363.12,1633.116341722838,557.143010210396,1
230095,230095,229500.8,1379.0774307493348,533.7219071288768,2
230390,230390,229582.44,1306.5693882845212,501.1908830356656,3
229708,229708,229614.82,1289.101682413838,452.27724404553635,4
231355,231355,229673.4,1300.2500528752876,395.93117124484445,1
229229,229229,229663.96,1301.7279586773066,318.5330233403274,2
232008,232008,229742.46,1322.2084587545903,247.37150438334768,1
231696,231696,229773.47999999998,1349.2066445145422,178.66407420485373,2
231316,231316,229819.71999999997,1361.6041280791535,136.71477775654387,3
232619,,229819.71999999997,1361.6041280791535,97.04076079828369,1
231508,231508,229858.23999999996,1381.4331624809774,48.40331001882977,2
234043,,229858.23999999996,1381.4331624809774,73.80713096710895,3
232828,,229858.23999999996,1381.4331624809774,95.67006219127474,4
232233,232233,229910.39999999997,1420.3304545077524,104.44407589858507,5
233129,233129,230002.29999999996,1475.8696317772126,104.53145659835968,6
231036,231036,230010.51999999996,1480.4523665428096,95.84943656876631,7
232778,,230010.51999999996,1480.4523665428096,84.38718285470839,8
230554,230554,230062.75999999995,1452.35742928599,71.15215465750212,9
231715,231715,230159.05999999994,1398.072006873115,52.65732253052004,10
232224,232224,230241.43999999994,1395.9638843473813,38.805290985556894,11
230955,230955,230299.07999999996,1364.3802672283982,17.193704134846552,12
231744,231744,230313.11999999997,1375.5194166576625,16.39296167417132,13
228992,228992,230276.29999999996,1385.7126722384528,13.692323458693943,14
229809,229809,230241.85999999996,1375.4619007454298,10.360129569207677,15
230707,230707,230233.93999999994,1371.6153164798907,9.847173634957667,16
229967,229967,230261.93999999994,1351.4421690927932,17.172006514998326,17
232644,,230261.93999999994,1351.4421690927932,28.596416652119764,18
227058,,230261.93999999994,1351.4421690927932,28.7298902141109,19
225156,,230261.93999999994,1351.4421690927932,47.47889237042069,20
227399,,230261.93999999994,1351.4421690927932,69.6416516342806,21
228521,228521,230219.37999999995,1371.9350260133417,84.71574944054423,22
230446,230446,230228.09999999995,1371.962102247081,90.29858046590027,23
231282,231282,230246.37999999995,1379.7711823350392,93.86672454785486,24
233102,,230246.37999999995,1379.7711823350392,93.67381376361115,25
235165,235165,230400.13999999996,1486.8064838445678,102.53727685228709,26
233909,233909,230526.27999999997,1511.4008209612225,102.71538517380414,27
233195,,230526.27999999997,1511.4008209612225,85.5766197149441,28
231116,231116,230552.97999999998,1509.7900846151622,70.81395167522021,29
231753,231753,230641.59999999998,1446.2464935142496,67.95545646511647,30
230547,230547,230652.71999999997,1443.3359420461554,68.256273350832,31
231340,231340,230699.47999999998,1426.8783023097187,66.29233733268265,32
231534,231534,230762.47999999998,1392.3764611635272,59.160311735681645,33
229482,229482,230755.37999999998,1397.9714287503402,48.61804338434785,34
231463,231463,230835.53999999998,1319.1144182375808,20.46854769218713,35
231330,231330,230859.09999999998,1317.2141245834985,19.27866132461893,36
231168,231168,230893.03999999998,1302.7943346523555,23.078990395793213,37
233047,233047,230961.09999999998,1324.473393467108,20.66243988520313,38
232773,232773,230988.52,1347.3120238468434,16.519608576289226,39
233699,,230988.52,1347.3120238468434,15.775215745274327,40
233910,,230988.52,1347.3120238468434,21.50096657200348,41
234846,,230988.52,1347.3120238468434,36.73454552334605,42
236992,,230988.52,1347.3120238468434,79.13215579368836,43
235265,235265,231112.84,1445.7956613582292,112.02285278553774,44
234787,234787,231180.32,1534.261600119836,133.70094597553242,45
234932,234932,231299.36000000002,1588.8555725434194,150.9454338209958,46
234828,234828,231395.14,1653.0408586608723,155.94744712684968,47
235556,235556,231464.16,1750.4163545860374,160.02166568367733,48
233107,233107,231545.16,1730.7473802962327,153.9340029115019,49
234785,234785,231611.48,1789.1068748407042,139.94665643208967,50
232780,232780,231680.46000000002,1766.1942612301368,115.43055537075844,51
233142,233142,231729.58000000002,1771.9967165890198,80.77633800902008,52
233561,233561,231780.12000000002,1787.4068998418534,64.81009831727322,53
233004,233004,231854.62000000002,1759.0107434584536,52.79158745160287,54
234616,234616,231902.10000000003,1800.3798404787415,41.58999132351652,55
233287,233287,231977.92000000004,1777.130134121374,34.05554286631366,56
234045,234045,232056.92000000004,1779.465974274936,22.332999915661134,57
232879,232879,232106.70000000004,1766.9083083177356,20.406246160661468,58
232321,232321,232158.96000000005,1733.5158258297608,15.59432057337487,59
234514,234514,232222.14000000004,1760.4211542702592,17.06411410948906,60
231900,231900,232275.56000000006,1708.5451958910035,17.45563230765618,61
234852,234852,232332.44000000006,1745.628954389283,19.893201837323154,62
235687,,232332.44000000006,1745.628954389283,27.798913393512738,63
234454,234454,232387.60000000006,1768.077215509044,25.134027004760835,64
235554,,232387.60000000006,1768.077215509044,25.030461193711854,65
232568,232568,232412.64000000007,1761.5772450852705,23.3561697885144,66
233813,233813,232458.74000000008,1767.450670429646,23.78590218541763,67
231777,231777,232449.62000000008,1769.7669099636275,23.852796339573953,68
233004,233004,232447.12000000008,1768.8935144892716,55.54887792957527,69
234406,234406,232514.52000000008,1778.021521130213,143.90619491244448,70
232412,232412,232551.68000000008,1755.937669053828,223.114895375518,1
233765,233765,232592.68000000008,1759.8517942151218,289.41242422613936,2
231269,231269,232573.58000000007,1768.9085910815702,324.977021918014,3
232303,232303,232600.54000000007,1754.2459942671044,343.2423795694785,1
231230,231230,232590.26000000007,1760.7293126435375,337.8327261340865,2
231757,231757,232645.56000000006,1688.8003334918476,315.9373314102928,3
233829,233829,232725.96000000005,1647.0189915122917,275.9630688330372,4
231624,231624,232744.30000000005,1629.4470012866834,199.4448775632956,1
232929,232929,232803.54000000004,1580.5070478812042,106.44670988531423,2
231600,231600,232865.12000000002,1468.4609717667522,48.901132233432534,1
231854,231854,232893.28000000003,1434.9177961131268,18.512774748643512,2
233244,233244,232932.52000000002,1417.0338491377508,24.063376392815698,3
228344,,232932.52000000002,1417.0338491377508,33.826962744895404,4
227524,,232932.52000000002,1417.0338491377508,63.69518491188099,5
227807,227807,232785.36000000002,1553.0835877061336,110.99920307875412,6
230622,230622,232719.62000000002,1573.562224890442,139.0896778176507,7
233704,233704,232771.38000000003,1562.487476942505,152.88469835689344,8
233362,233362,232803.56000000003,1557.7439604768665,160.72669070766472,9
235884,235884,232910.30000000002,1582.123184206005,163.70201000532708,10
236411,236411,233011.72000000003,1639.6978141115342,164.03895587245358,11
235196,235196,233084.96000000002,1653.7815086649564,148.80841184696033,12
234320,234320,233181.72000000003,1580.0350760670267,105.58458262011752,13
232324,232324,233198.94000000003,1565.8378001575177,67.1746348623158,14
232392,232392,233220.18000000002,1547.43697370915,40.53297106117874,15
230638,230638,233209.58000000002,1563.1932201753348,38.97252740831091,16
231882,231882,233186.28000000003,1574.0873170196544,39.34155208422449,17
230758,230758,233145.98000000004,1609.547035535817,37.77481582767174,18
228022,,233145.98000000004,1609.547035535817,38.1584322246847,19
230547,230547,233051.62000000005,1620.810561293992,42.84696917518731,20
229842,,233051.62000000005,1620.810561293992,48.11440129242,21
229847,,233051.62000000005,1620.810561293992,57.12674463260539,22
229175,,233051.62000000005,1620.810561293992,73.06665295008565,23
227998,,233051.62000000005,1620.810561293992,96.1452584773034,24
230622,230622,232968.32000000007,1636.4345931329349,107.11501212830247,25
230340,230340,232876.48000000007,1652.4297654067377,109.69224206114257,26
231775,231775,232815.42000000007,1635.5098176416352,101.95690383529474,27
232138,232138,232747.06000000008,1590.3401071475826,84.10991900892157,28
232038,232038,232725.68000000008,1592.5415968200605,73.19194629666062,29
233996,233996,232709.90000000008,1575.880074752578,61.106922874480965,30
231033,231033,232674.96000000008,1593.2102178941095,43.629030385739675,31
232695,232695,232666.02000000008,1591.8179480085646,25.363592555617906,32
232571,232571,232646.2200000001,1586.7114203919377,19.31784854429838,33
231833,231833,232622.80000000008,1589.8965500944407,37.27529005058816,34
234435,234435,232619.18000000008,1585.5542840288392,44.798086206926946,35
231536,231536,232584.1600000001,1589.7490035858525,60.24810491984523,36
233364,233364,232570.5400000001,1580.0627609061019,66.5308449794367,37
232898,232898,232570.9200000001,1580.139181718564,71.51078005639762,38
