raw,rawFiltered,average,std,stdstd
130867,130867,125628.54000000004,3760.067138815489,201.90493462909686,1
130244,130244,125662.82000000004,3794.0229028829144,218.95306960198204,2
128999,128999,125695.82000000004,3815.659663492028,215.1085935179726,3
128395,128395,125738.64000000004,3833.6542971947915,193.0019887182322,4
128625,128625,125808.24000000005,3853.781833783548,169.0223459061449,5
129898,129898,125974.76000000005,3847.013603095272,153.08099409929642,6
130872,130872,126205.40000000005,3787.5555758298838,141.7874572416343,7
132892,132892,126490.64000000006,3743.0861692459093,135.67965417546776,8
133432,133432,126756.42000000006,3754.7109027993065,135.83763463451857,9
133036,133036,126968.60000000005,3803.5008294990494,132.7880943513282,10
134572,134572,127165.32000000005,3935.0303146989777,127.12540300167697,11
134110,134110,127349.18000000005,4039.075615484305,120.25370223584834,12
133465,133465,127556.72000000004,4081.1727434157815,114.5389227247805,13
134653,134653,127770.42000000004,4166.517591898524,115.77050234718872,14
133873,133873,127977.88000000005,4206.771815252149,112.99854368777423,15
132530,132530,128194.72000000004,4156.0911493373005,105.31592538852594,16
134022,134022,128463.50000000004,4089.1599589646544,101.96461325488518,17
135711,135711,128762.52000000005,4061.460708858303,105.39203230005596,18
134551,134551,129026.58000000005,3999.5453846155774,117.28131297676914,19
134397,134397,129266.14000000004,3955.072722517216,131.46003304924224,20
134584,134584,129483.78000000004,3942.287748452632,142.5975278082578,21
134043,134043,129698.00000000004,3892.8889375372255,155.4277460095338,22
136573,136573,129960.14000000004,3905.6910938270175,151.0300741791167,23
137196,137196,130243.82000000004,3905.8378086653397,131.0159253425575,24
134194,134194,130483.42000000004,3771.0315675686998,129.63319436082287,25
135455,135455,130702.10000000003,3735.7972709984715,156.32596965573723,26
137255,137255,130930.02000000003,3780.7315878807913,169.40400452193538,27
137999,137999,131224.68000000002,3745.9007378198894,158.65800675893573,28
137654,137654,131521.42,3654.6763418392575,141.99873825785653,29
139137,139137,131791.94,3707.39234184886,116.05248556696053,30
140961,,131791.94,3707.39234184886,93.75996103992969,31
141739,,131791.94,3707.39234184886,92.99284929102913,32
142211,142211,132102.28,3911.4963174723266,104.61871782706085,33
142783,142783,132447.56,4073.738976223142,135.03368516774285,34
144116,144116,132796.74,4304.167830417347,206.86948921516742,35
145087,145087,133192.25999999998,4502.189288823782,293.6888423635662,36
146421,146421,133631.18,4696.51322020918,387.8695815346131,1
147135,147135,134053.63999999998,4936.07019706969,467.24016918062676,2
149250,149250,134496.13999999998,5275.172873034553,540.6147371417313,1
151148,151148,134938.59999999998,5707.775342460462,626.5160009054617,2
152092,152092,135356.37999999998,6165.21270643598,719.2938328970782,1
153224,153224,135834.39999999997,6590.777495864937,810.0997347542051,2
155491,155491,136419.87999999998,6998.093453620046,908.0367490319533,1
