raw,average,std,stdAvg,stdstd,rawFiltered
-131,-51.82352941176472,837.6568675070126,888.2784523388406,12.973578254194235,-131
-216,-56.51428571428573,826.0565657362204,885.18480389868,15.961257846248962,-216
-53,-56.41666666666668,814.502962787054,879.1519570207824,18.20380252512036,-53
1128,-24.405405405405418,826.059858424625,874.3926121972071,17.884020301790436,1128
278,-16.447368421052644,816.5542718085948,869.8949817760093,19.214167590032588,278
-650,-32.69230769230771,812.2146095657912,866.4899194701587,21.07282902152411,-650
99,-29.400000000000016,802.2611731848925,862.1383633610665,23.52643656224542,99
664,-12.487804878048799,799.6035030228426,854.1852264855615,20.76383448479131,664
550,0.9047619047618873,794.6675797830667,846.7695118312363,18.15341364388245,550
530,13.209302325581378,789.4108358899335,840.0729040857989,16.510564170154247,530
-157,9.340909090909074,780.8008692473103,833.7648207557418,16.401460723342964,-157
230,14.24444444444443,772.7614021749263,827.7675713012417,17.621572923934337,230
906,33.63043478260868,775.3000641741922,823.0469044012666,18.498880961255686,906
324,39.80851063829786,768.1515430688521,816.7224265643822,17.55842315631597,324
738,54.35416666666666,766.6211713743012,811.1533389690885,16.784412907685635,738
1462,54.35416666666666,766.6211713743012,807.5359596641509,13.767502556943327,
854,70.67346938775509,767.1357910756009,805.5923054947793,11.674178911910312,854
1090,91.05999999999999,772.7174751485825,804.5317713780819,10.145705203536133,1090
617,98.88,776.014964804159,799.054225962161,14.170005391853778,617
1260,107.03999999999999,785.9725430318798,788.610370791558,29.43299591412262,1260
738,159.51999999999998,737.235871075194,778.1375091417975,38.68136107780383,738
-172,197.44,667.1131885969578,768.7306907170006,43.951877283548676,-172
435,219.36,656.4676918173508,757.3194003124086,49.249474994604576,435
-374,210.16000000000003,661.4763899036761,745.1173374541072,54.267535252397344,-374
-369,220.24000000000004,648.608682026382,731.2605658191334,58.9181768037768,-369
-363,231.44000000000003,633.4281383077329,716.4302767258197,57.38776342187991,-363
856,268.52000000000004,614.3511451930405,698.116798953308,53.5221884753111,856
942,275.68000000000006,620.0459802304989,678.4774151526636,41.544787492059115,942
363,247.90000000000006,583.3072689415076,663.794488256812,33.34013317125961,363
488,232.50000000000006,566.354244267667,654.3386198182759,32.35980120943311,488
-596,211.32000000000005,577.0391473721694,646.302100387099,29.656212759291716,-596
-1319,211.32000000000005,577.0391473721694,641.7835096374824,23.4220775636062,
-589,183.92000000000004,581.8444410665107,640.1660478994374,20.844418840908112,-589
319,197.80000000000004,576.59986125562,638.4030651528931,19.001800003971603,319
-26,197.44000000000003,576.7338436402014,637.1825333868335,18.611378958499145,-26
-775,177.06000000000003,592.5166802715349,637.000051923426,18.437101983573257,-775
-1026,177.06000000000003,592.5166802715349,640.6332590805616,19.72445081157148,
58,194.74000000000004,575.2602475401897,643.0118117617756,18.370752157684382,58
722,223.68000000000004,564.5604109393435,645.3938681771581,16.506363600905875,722
868,235.40000000000003,571.6870122715753,648.0903898007907,13.229741035234218,868
-238,245.32000000000002,558.9410144192321,650.6743917573999,9.637961980515747,-238
-535,253.44000000000003,544.4079411617728,650.1710591890289,9.366461072172322,-535
-317,251.68000000000004,546.1043651171452,647.8736033599641,7.251051604850745,-317
570,269.50000000000006,541.6453913770524,647.1189895474529,7.248622426634726,570
470,274.36000000000007,542.3319927867065,646.9990032066532,7.411542997079085,470
-888,274.36000000000007,542.3319927867065,647.0885978972512,7.498964686537519,
-809,274.36000000000007,542.3319927867065,647.301655712975,7.983730408874456,
-321,253.12000000000006,544.4326088690871,647.0173898853378,8.184376944228568,-321
-880,253.12000000000006,544.4326088690871,648.3170224212339,8.387535923367286,
-70,228.68000000000006,530.7899561973646,649.6782854093435,8.382144569029679,-70
1105,237.06000000000006,541.1503085095677,651.8872916430355,9.986750938543864,1105
672,260.1600000000001,534.531359603906,653.5951309771816,11.397117307517252,672
-8,261.2000000000001,533.957713681524,656.0597637699448,11.962875997216502,-8
-508,235.5800000000001,539.4896139871464,657.9350665103979,11.33928110414569,-508
-75,226.3800000000001,540.7837604810265,660.5763161896709,8.841183703798505,-75
310,232.8200000000001,539.8230706444476,660.4672780850813,8.918552510604323,310
27,235.9800000000001,538.1439394808793,659.2678833649799,8.917264348430455,27
472,249.7400000000001,535.1989839302765,660.4086005893802,6.880670576115306,472
612,263.0400000000001,535.7729728159123,660.088106616739,7.172144946189613,612
-200,236.48000000000008,525.0449976906744,659.6921751351474,7.501284253950012,-200
-187,227.18000000000006,528.3351091873418,658.0518751076493,7.1827395405421255,-187
441,249.00000000000006,513.9915952620241,656.3773086258125,6.036969532423615,441
-753,249.00000000000006,513.9915952620241,654.9758467882957,4.05093124546609,
-638,234.26000000000005,528.4462814705014,655.0534606932266,4.199065828008154,-638
-613,208.72000000000006,537.8351435151857,655.1423161648959,4.370461085083363,-613
-397,189.78000000000006,542.140582874959,653.3572906084557,7.281017015402329,-397
-277,173.64000000000004,543.7817488662159,650.5660309972658,10.964228767464032,-277
-577,165.24000000000004,552.0061434440746,646.558816692548,16.05413956376365,-577
-220,156.24000000000004,554.5395408805402,641.8148623679741,20.155145337584553,-220
119,140.50000000000003,544.1059547551381,634.2210102074345,27.810142960114167,119
-28,133.46000000000004,543.963352074384,625.4341290000691,33.97279561539912,-28
1142,133.46000000000004,543.963352074384,619.0614772772898,34.11257761091063,
55,119.80000000000004,537.1436306985314,612.0445617545435,33.029971642277815,55
-1050,119.80000000000004,537.1436306985314,605.7364410541619,28.333120178312075,
390,110.52000000000004,528.3146123286771,599.5865755496579,20.709885094686676,390
-511,78.50000000000003,516.3614722265792,596.4163678924738,17.017079360167354,-511
-835,78.50000000000003,516.3614722265792,593.6920637337868,13.977283695986333,
614,78.44000000000003,516.2990668207723,591.4516068793711,12.701995111428971,614
397,61.18000000000002,490.2802745369227,589.922641597433,11.89590058413249,397
-258,41.26000000000002,482.5492227742164,590.7010593189558,11.184487447548515,-258
190,48.50000000000002,482.0105911699455,592.4074914320865,7.807008078846919,190
317,46.14000000000002,480.3986265592361,589.218162453299,13.044633960315666,317
1203,46.14000000000002,480.3986265592361,588.7188828780369,13.265406998546712,
660,66.82000000000002,484.1087766194705,587.3783759918272,12.703436432891147,660
508,84.36000000000001,483.88807631517477,586.3118450396995,11.822345204917243,508
554,102.70000000000002,483.96273616880916,584.6021971546969,10.25527190773974,554
809,101.76000000000002,482.5422493419622,582.6013809311025,9.202583179367394,809
406,91.04000000000002,469.5351726974247,581.800838891745,8.959380830312726,406
1031,91.04000000000002,469.5351726974247,581.814571161919,8.97130891637941,
80,85.38000000000002,467.92567315760783,581.2630056589135,9.010541180571265,80
465,84.92000000000003,467.54079351432046,581.1112823542735,9.021545353907289,465
1139,84.92000000000003,467.54079351432046,584.638766157247,5.34087503436388,
602,108.88000000000002,462.7036909297357,586.019286008799,5.888859459888231,602
400,128.66000000000003,453.4950323873465,586.5677455919957,6.183102063254857,400
-342,115.44000000000003,457.37162832864965,586.7119949372992,6.315241618135923,-342
-198,112.00000000000003,459.0661825924454,585.8205004824276,6.817144161512621,-198
-532,116.86000000000003,450.8630395142192,585.0149196935848,7.984984402568306,-532
212,119.94000000000003,450.97642554794413,583.676820995185,9.52543295370511,212
-236,100.78000000000003,445.30548121486265,579.9035070881905,13.179275656035037,-236
-191,79.60000000000002,433.3342358964964,577.3952933079236,15.464565492043691,-191
3199,79.60000000000002,433.3342358964964,588.2525452514319,36.76598706974653,
15231,388.98,2163.641287182328,750.8047987722322,490.62263773758826,15231
28637,972.4200000000001,4503.651772017904,1143.7891163424435,1227.908318717881,28637
34726,1673.2800000000002,6522.614945066127,1737.486992955026,2006.2867970238208,34726
37858,2419.04,8255.34266026553,2503.3150828771363,2747.8703245749857,37858
42566,3260.96,9980.052402587875,3442.4421848895263,3445.6360949892874,42566
47906,4225.5,11759.170537499658,4559.999299926591,4085.835693033801,47906
55536,5337.62,13759.636718881788,5877.923890230394,4669.363463653134,55536
64965,6614.82,16076.272897273171,7428.4139669629585,5188.769720840351,64965
71954,8040.46,18468.674222271613,9216.985437043451,5578.5388740716835,71954
84813,9736.880000000001,21326.016751976913,11277.288330827392,5846.415289534638,84813
101955,11786.140000000001,24871.3490940962,13539.745757875506,6265.695332115368,101955
108257,13952.78,28234.880566625387,15907.057426309515,6856.507554110284,108257
107139,16089.36,31025.705947655726,18351.693059498044,7412.641609942534,107139
104571,18180.24,33311.29950245712,20851.63892796301,7790.653424293612,104571
100753,20185.86,35152.72025832994,23362.55888433039,7923.875651194643,100753
95761,22088.84,36587.72641876507,25837.801206865577,7773.208932705711,95761
92766,23948.16,37751.47712043066,28228.384017698496,7351.719459630126,92766
90190,25755.7,38704.21594981611,30482.682627799462,6701.3365040574645,90190
87002,27486.920000000002,39461.68666128704,32573.573495965717,5821.4547535611855,87002
85729,29214.260000000002,40078.218346533315,34441.211247535815,4810.390495676296,85729
84355,30913.620000000003,40575.76218379144,36005.578228682745,3890.394219855822,84355
83679,32595.140000000003,40983.43049721923,37275.59828846302,3133.479095416655,83679
82420,34249.08,41290.97770111044,38296.85270357001,2517.449705313452,82420
81101,35882.64,41496.03899687775,39112.32461322323,2023.046132408344,81101
79568,37478.4,41610.996187546385,39755.5927375187,1620.8964582077592,79568
77777,39031.560000000005,41636.85561622539,40257.20297678571,1274.5172163121504,77777
75291,40537.94,41558.88015979737,40636.35943592669,971.1666707275849,75291
73966,42016.16,41406.843891492135,40905.816189503734,706.4752293569916,73966
74966,43507.68,41223.30875048241,41080.29674259489,478.92633152558864,74966
75099,45019.88,40966.83758487589,41168.127249620215,321.5085591369138,75099
73271,46473.02,40653.352111475375,41171.53284575946,314.37460150405474,73271
72387,47912.82,40269.004316814186,41096.76452389132,436.0091603037328,72387
74287,49403.72,39835.57851069317,40951.36448695442,594.8097691270053,74287
76548,50930.880000000005,39380.674595867444,40739.11104681787,752.6352973937114,76548
77139,52467.32000000001,38871.312016159165,40465.550273259534,904.1669637548681,77139
76463,53983.380000000005,38295.12168665351,40134.00331356298,1054.089914018897,76463
77153,55516.280000000006,37652.501418652115,39744.499526935615,1206.5901048555368,77153
79338,57091.96000000001,36961.60897523807,39301.84680188514,1359.1212106473317,79338
80655,58688.880000000005,36212.695148326085,38801.66678737379,1519.0604941523457,80655
79878,60278.32000000001,35353.566503220005,38239.77244698907,1688.6703620589249,79878
78429,61845.30000000001,34373.411632394,37615.46505689759,1873.8377580880958,78429
79475,63425.50000000001,33315.15716742155,36922.37704526352,2078.793340666159,79475
79821,65009.880000000005,32153.224448966226,36153.25523829975,2306.5386703785894,79821
78742,66576.72,30848.94723327847,35294.8482743844,2564.8931369522534,78742
76215,68107.86,29353.17330035033,34337.13463850843,2857.6880721143466,76215
76191,69635.64,27699.595735504867,33268.69386905474,3191.7876709580637,76191
76388,71174.04,25832.980133898593,32080.95204228778,3565.93141139757,76388
75184,72673.48,23763.499646508284,30749.834779124045,3989.844542502058,75184
74669,74171.58,21359.386891097773,29253.501372977385,4481.806334746117,74669
75585,75687.1,18530.264340532205,27583.816281816544,5022.859214251657,75585
77373,76929.94,16394.636009878333,25795.50307726467,5483.605296673812,77373
77208,77901.36,14872.720610244764,23960.869386576138,5755.332127750644,77208
77156,78749.96,13535.382277512495,22110.114128142955,5834.008294952418,77156
78693,79566.66,12210.511518540055,20261.271249173747,5748.117297175273,78693
82066,80356.66,11009.834183328981,18442.402686874753,5504.910282309345,82066
81542,81029.38,9986.54547256454,16689.569228719593,5113.783300963814,81542
80679,81532.24,9299.592955737327,15052.35265853812,4567.658458063676,80679
79854,81830.02,8997.811799520998,13596.465318287093,3895.802246307747,79854
80252,81995.98000000001,8890.003485916037,12372.730265377604,3197.4048077040998,80252
80067,81901.06000000001,8884.754325044632,11408.179263828848,2591.9324638396192,80067
79743,81456.82,8413.765180203172,10610.092180861333,2119.2799219323124,79743
80126,80894.20000000001,7493.018878929863,9872.122007729844,1761.0683959847474,80126
81523,80381.88,6489.60533357764,9167.54431333636,1551.4916991638668,81523
83773,79965.92,5519.934604105319,8498.48662189289,1537.539923380143,83773
83257,79616.0,4682.072647877149,7865.710468347708,1670.1611479631235,83257
83193,79364.64,4111.119131136842,7278.167834204942,1845.0293798920322,83193
79276,79094.84,3638.2326223592877,6712.031800867141,1999.980071617823,79276
57087,78432.78,4474.735980099757,6259.724218925019,1942.526287318601,57087
37270,77438.14,7173.0615416570445,6088.03002449912,1770.7374409543247,37270
27397,76271.5,9939.784185282864,6193.533010522943,1955.9689503984569,27397
20909,75002.58,12537.241337854166,6605.880626288042,2680.877547407293,20909
18510,73699.2,14758.260316175458,7332.4047700126,3636.852365116943,18510
16150,72373.8,16756.095122671013,8359.053748921935,4580.638590528003,16150
14079,71033.36,18585.272075232024,9665.587496034603,5378.356053533436,14079
14303,69728.06,20164.78126180394,11213.858357427278,5921.936856069862,14303
12771,68427.94,21645.19614825422,12967.266059139012,6150.71442336755,12771
10412,67130.36,23091.24848228002,14912.567645131081,5966.029264201599,10412
9552,65842.08,24431.883317370346,16908.282378858137,5456.879326402196,9552
9365,64530.060000000005,25638.327147776225,18754.808939470055,4950.938025838584,9365
8032,63188.72000000001,26779.30528900254,20438.76104984202,4510.529974442142,8032
6857,61860.44000000001,27871.115337682477,21972.148449824854,4156.223211284463,6857
5424,60521.18000000001,28922.149275384076,23388.537345745714,3859.309112338435,5424
6595,59167.34000000001,29816.581590524416,24694.585992531054,3594.655762913821,6595
6172,57759.820000000014,30613.32715644609,25897.39150065246,3353.4440514215003,6172
4979,56316.62000000002,31357.586326048753,27016.672007076937,3112.537371988614,4979
4281,54872.98000000002,32050.752037660517,28057.227596017565,2872.9869201913775,4281
4520,53420.320000000014,32648.44485082865,29012.947232872426,2642.4395076520696,4520
4822,51930.000000000015,33128.55730151858,29882.614631287248,2412.752604735419,4822
4704,50410.98000000002,33515.627342175765,30670.344650727202,2172.4035213582238,4704
4807,48909.56000000002,33841.85823217159,31376.59994504411,1926.7515737994129,4807
4721,47435.400000000016,34128.03614097946,32002.292025373805,1687.9214817451086,4721
4376,45933.42000000001,34336.83774204608,32543.760872040006,1467.0285787667665,4376
3049,44397.98000000001,34503.260108859286,33012.42872387349,1254.0878510427303,3049
3280,42888.74000000001,34618.21318543752,33412.91732677264,1046.2460311502534,3280
2381,41412.06000000001,34739.672540431355,33751.125948210894,856.6417416434281,2381
2794,39944.12000000001,34789.734091907056,34025.024153635546,691.0559967457074,2794
3265,38481.66000000001,34763.930129149674,34236.572681467645,545.8083522480134,3265
3884,37055.66000000001,34691.44113962982,34392.86106527877,414.0065478614014,3884
3635,35634.98000000001,34576.31125582369,34498.929456643564,294.21491255812083,3635
