raw,average,std,stdAvg,stdstd,rawFiltered
1917,1918.6315789473686,504.0515022272099,615.8210280198946,25.277118166693395,1917
1187,1899.871794871795,510.8098235851944,620.3651529238097,16.299733734344475,1187
1795,1897.25,504.6499653224996,615.4726586108129,16.52626671658843,1795
1968,1898.9756097560976,498.577170082092,610.1658873797945,16.640657946799514,1968
911,1898.9756097560976,498.577170082092,605.7920927705186,13.510884330664608,
2035,1902.2142857142858,493.0422823418604,601.7319704331469,11.082418819588197,2035
2900,1902.2142857142858,493.0422823418604,599.813566653071,8.645138599919877,
1817,1900.232558139535,487.4447297092902,598.1023789999804,7.1431967698139935,1817
1986,1902.1818181818182,482.0432493198884,596.0051747918234,5.596814900635459,1986
2227,1909.4,479.0558492145427,594.2634715152652,5.34679163370339,2227
2504,1922.3260869565217,481.68896939053343,593.3220612782696,5.599148252540548,2504
2242,1929.127659574468,478.7646611063829,592.180856381654,5.3304775364153905,2242
1685,1924.0416666666665,475.03267248743595,590.0666647909449,8.152423174022516,1685
2017,1925.9387755102039,470.34409497742536,588.6538573832281,9.804113656716435,2017
-713,1925.9387755102039,470.34409497742536,596.6925658721347,28.464894239328114,
-743,1925.9387755102039,470.34409497742536,614.059353805812,57.62461967331627,
-261,1925.9387755102039,470.34409497742536,634.506681559606,81.61066826076869,
-463,1878.1599999999999,573.286014481428,660.7726928788671,104.4821136625133,-463
-513,1824.4399999999998,662.1067333897157,692.8701293322715,125.40599854061426,-513
-127,1763.8999999999999,698.3881513886099,728.382184414803,139.90101467509106,-127
106,1729.6799999999998,735.8608955502391,763.5271479318538,144.20315270842394,106
-444,1681.08,795.1811074214477,801.9135815101166,143.54783171339685,-444
-1206,1612.4199999999998,887.886729036987,849.1267054155288,137.5345544587609,-1206
-278,1556.7799999999997,916.9637351607751,898.9586673051414,116.7274318956957,-278
152,1514.9799999999998,932.2836797885074,939.3843870947685,102.0333380939108,152
-1155,1514.9799999999998,932.2836797885074,976.575998064437,99.24771838409653,
-1419,1452.8999999999999,1018.2757828800604,1014.6332468477422,100.34118651485493,-1419
-312,1406.32,1044.3414851474588,1049.2528934967092,100.73586158257498,-312
344,1413.1,1036.2913152198084,1078.8182691796076,99.56398146074791,344
5,1364.36,1044.0336730201764,1106.4894413448808,96.18082653155851,5
-589,1364.36,1044.0336730201764,1136.5415328196757,85.5347385329632,
-434,1331.6999999999998,1073.8131727633072,1164.5066145234916,71.85227853754168,-434
653,1307.1,1074.9900511167534,1185.4365699110097,63.62207728155659,653
960,1286.28,1071.4241744519302,1202.9441687463857,52.61713256219636,960
958,1268.3799999999999,1069.280728153276,1216.4243927260118,33.62970741999174,958
7,1220.2199999999998,1070.779497188847,1224.6128018643508,20.588068145049167,7
-733,1220.2199999999998,1070.779497188847,1228.9213068665147,16.792196089210456,
-1209,1220.2199999999998,1070.779497188847,1233.4867659927418,16.186038451953642,
-696,1220.2199999999998,1070.779497188847,1237.369600462815,14.103950173417012,
-372,1177.1999999999998,1090.4937413850664,1239.3418514995344,12.71386179359579,-372
163,1142.12,1094.3363037019287,1238.7190874457517,12.838409463989608,163
-270,1112.9799999999998,1112.0090735241329,1236.100261514395,12.561399764555548,-270
-818,1060.7199999999998,1139.7823132510875,1234.7588729572176,11.343885287802557,-818
-1833,1060.7199999999998,1139.7823132510875,1236.1120857661758,13.168534572811321,
-1606,1060.7199999999998,1139.7823132510875,1243.5067327648678,19.31804773895615,
-271,1015.9399999999998,1147.216150688265,1249.5603430794104,19.940687131271773,-271
-40,996.9199999999998,1156.643019085837,1252.4628360641898,19.251067452152174,-40
-61,954.9999999999999,1156.2428291669532,1251.7966371662155,19.37588964034833,-61
365,925.9599999999999,1152.456193701088,1248.1454399199704,23.075296899163714,365
-578,874.68,1161.1588425361967,1244.1086924820472,27.474562246046332,-578
-201,826.1199999999999,1154.3388348314372,1238.45813843983,34.11253863540119,-201
-41,775.2199999999999,1135.1826512064038,1232.8400221012587,39.894230978540364,-41
-555,719.28,1130.4296535388658,1224.0682684886376,46.53976191634218,-555
-600,673.5799999999999,1136.635563230361,1210.9091195377625,53.030589099896815,-600
-697,619.3,1135.9878212375343,1194.55609263556,51.2130255624939,-697
17,570.8,1108.569655005945,1175.8261568898897,51.220431212101786,17
-953,527.76,1124.9981610651637,1151.7789677734445,61.1383355574849,-953
-1539,527.76,1124.9981610651637,1127.8949568838761,66.41026754892697,
-597,478.15999999999997,1118.8069066644164,1103.1685397943327,76.43436666866977,-597
-1086,416.41999999999996,1118.2433382766023,1074.2282734897726,88.70229441893326,-1086
-665,366.05999999999995,1109.0744683744188,1038.835918340906,108.98253660475847,-665
-1147,294.81999999999994,1089.4011876255688,996.6780136383242,129.83691127705293,-1147
-1762,223.99999999999994,1105.5920766720428,952.9658405574093,143.13719632126066,-1762
-1181,162.03999999999994,1095.7419031870597,903.4139465572092,159.14092586738522,-1181
-1192,114.45999999999994,1101.8366886249523,854.5919218679254,158.01796226406108,-1192
-1615,46.259999999999934,1101.2398432675782,811.1034156616796,146.23107597893514,-1615
-1345,-20.00000000000007,1083.1385876239476,775.6336655308498,133.63878843800634,-1345
-287,-66.44000000000007,1043.0713333228941,741.6544642170896,112.12568424255919,-287
-411,-111.00000000000007,1008.6821699623724,712.0364588041583,85.78365260138175,-411
-679,-164.30000000000007,965.9726341879465,687.590423244106,55.74545921410547,-679
-1558,-240.00000000000006,922.9595440754705,672.5790086997755,32.74582746591566,-1558
-1796,-326.00000000000006,861.5627197134288,667.1693185531695,22.820160851744603,-1796
-1150,-393.84000000000003,787.0038719091541,664.9833440018572,18.863287097102557,-1150
-755,-442.64000000000004,730.1855041015264,670.9842761274783,16.717299712689595,-755
-132,-485.62000000000006,642.0723912457227,675.7780893926665,13.237575941131118,-132
-207,-480.50000000000006,643.2519646297245,678.5600719730884,11.763633957118016,-207
-1052,-491.28000000000003,648.2036729300446,679.745154972365,10.979046023927797,-1052
-1194,-512.62,653.4025677941588,681.2428010950072,10.059645929580048,-1194
-1897,-512.62,653.4025677941588,683.6682783537204,9.160330390321423,
-1753,-512.62,653.4025677941588,687.3414783226906,8.049023367982423,
-615,-527.04,647.5205003704518,690.1799601996638,7.406212175637216,-615
793,-527.04,647.5205003704518,693.8558826841794,14.250989599264315,
-838,-534.92,648.8580072712366,695.1877937968754,14.711795126125434,-838
-1846,-534.92,648.8580072712366,694.3867527544289,15.09693343562346,
-1321,-537.2199999999999,651.4314174185954,690.0330956742706,21.618658473246764,-1321
-1533,-562.3199999999999,664.9966448035661,685.6485440541403,26.25436185546488,-1533
-2012,-562.3199999999999,664.9966448035661,684.047662565161,27.171452282492318,
-1904,-562.3199999999999,664.9966448035661,683.4979226868625,27.272367017621836,
-1370,-592.76,666.435159936809,682.3165440917545,27.176656503053884,-1370
-1845,-592.76,666.435159936809,681.0316048604229,26.54672147812063,
-1640,-597.18,672.6046889518392,678.7562619734564,25.68129497943557,-1640
-305,-597.04,672.6647592969326,673.4771732250904,19.062639500913225,-305
-443,-612.78,659.5404245381782,670.9793042487131,16.003306843058574,-443
-767,-628.22,653.9096356531232,669.5646072714336,15.439031363759801,-767
-825,-636.0400000000001,653.8781831503483,671.4995967433791,13.001229691053426,-825
-1390,-676.9000000000001,635.6286415824891,673.3886646557958,9.189437038499063,-1390
-1143,-718.96,594.1471858049993,672.0250775985769,11.553844322430566,-1143
4314,-718.96,594.1471858049993,701.8821123752834,91.62666733877377,
20675,-324.62000000000006,3048.818367105525,950.6453487222948,744.3532696191148,20675
41498,505.2,6602.054501441199,1549.0157581646185,1860.8245923884635,41498
60924,1731.1200000000001,10727.417306397658,2559.6202571526874,3300.752225425837,60924
91669,3561.24,16536.4871729881,4150.43682578329,5261.547746667507,91669
129321,6153.0599999999995,24140.31180031443,6500.822423870398,7816.307876376403,129321
147192,9113.259999999998,31158.620125936253,9554.383684048871,10459.44582982773,147192
147085,12060.379999999997,36621.535002175966,13154.890422087206,12729.523650556539,147085
141650,14894.179999999997,40817.24404939167,17175.550357834767,14389.326146836827,141650
136030,17615.999999999996,44132.11639203359,21528.420423076474,15287.07365651595,136030
132590,20260.499999999996,46894.33644364743,26123.396564368133,15324.171087051964,132590
130417,22880.399999999998,49256.6659720286,30735.48985544088,14646.408561124153,130417
127481,25434.039999999997,51262.74237024781,35196.89347110664,13376.905230110995,127481
123747,27909.799999999996,52934.568823784706,39413.65627824052,11536.411924200322,123747
118769,30296.279999999995,54270.39964365105,43183.22497586551,9427.31735517085,118769
118438,32677.039999999994,55460.76011955119,46310.509760385525,7620.250291547975,118438
119878,35088.53999999999,56567.51893417635,48845.79468597006,6270.894146456233,119878
118528,37458.759999999995,57523.11593492133,50928.72527635259,5257.170360177163,118528
117525,39828.31999999999,58326.63921312114,52671.03772307286,4460.296099314079,117525
117493,42190.119999999995,59028.55803003831,54151.19177778473,3803.3944206591536,117493
115650,44524.84,59576.76034977398,55412.351193333816,3248.405731720955,115650
112213,46782.399999999994,59959.028543831504,56475.594521592684,2775.3701760759322,112213
109875,49002.84,60198.20367697363,57363.50351507931,2362.75836705432,109875
110289,51243.85999999999,60352.13371406517,58100.40309463017,1992.0659475254513,110289
109412,53455.719999999994,60416.81099231902,58709.54827776775,1629.5594988768191,109412
107048,55620.52,60359.09107110213,59195.17087574833,1272.7122156556682,107048
105245,57757.719999999994,60186.26036232523,59554.99163349971,941.8958897783866,105245
105703,59898.67999999999,59949.26683402893,59799.552486715394,647.0593183415384,105703
106261,62029.63999999999,59665.03646349679,59936.55388615877,416.8647734079701,106261
105710,64152.05999999999,59292.45075097167,59965.958860750885,353.8279236225454,105710
104160,66248.84,58814.53568748461,59890.51344621497,491.2293207319052,104160
102875,68337.5,58220.797559377366,59716.29682906761,710.0167300375925,102875
103937,70452.16,57551.38411102205,59450.543266388566,949.2773131095591,103937
103855,72552.26000000001,56811.3457079869,59096.37935758225,1188.8496139250424,103855
104966,74666.68000000001,56005.286827741555,58660.38639059472,1418.0662555511856,104966
104795,76765.22,55122.09852002734,58140.00842456479,1651.331063432874,104795
106055,78890.46,54153.41606407116,57533.650981411774,1894.974247101657,106055
107084,81053.18000000001,53065.96545195047,56838.79101913545,2142.2161103140897,107084
105677,83190.6,51848.45998638726,56048.99770115317,2397.479798532102,105677
105217,85307.24,50527.40159737487,55160.52974238989,2669.2453307411306,105217
105798,87439.96,49075.93295087115,54171.323036477086,2961.0582693709193,105798
105697,89580.32,47465.379845289346,53080.100920229655,3277.2434636440908,105697
105831,91727.6,45690.26617169132,51875.83048306503,3623.3473797558645,105831
105091,93856.82,43741.22988334462,50546.72892698152,3999.0436119517817,105091
106397,96017.56000000001,41585.79882659946,49083.04694052957,4389.925411746022,106397
106065,98144.96,39259.53569514546,47474.567947646115,4813.176139649874,106065
107271,100299.24,36659.84445769513,45703.86825127034,5286.595656991938,107271
106614,102446.86,33702.25141619474,43743.85829162666,5826.376350625476,106614
105160,104566.56,30301.72113340099,41558.80938102736,6471.443450692811,105160
106476,106723.88,26250.282686965493,39100.979728927676,7269.732083403691,106476
108386,108914.46,21251.557054681907,36337.19226147638,8215.186736980642,108386
107714,110655.24,17114.413174351033,33322.05186060554,9132.702820199325,107714
106334,111951.96,13997.879873695167,30175.339010537984,9803.146538216508,106334
106716,112867.8,11982.200530787333,27024.712674825776,10077.218620073336,106716
105510,113144.62000000001,11644.374703503843,24051.517637308407,9786.166161362902,105510
105111,112660.42000000001,11463.60712008224,21295.321039897586,9033.036249823022,105111
105759,111831.76000000001,10384.199652472033,18695.184289027256,7998.045821350988,105759
106505,111020.16,9104.096698431991,16266.236521173198,6757.483163188264,106505
106650,110320.16,8000.800003399678,14075.234855977435,5392.344367990557,106650
105494,109709.44,7133.424193639425,12207.655300504477,4079.185919845591,105494
105364,109164.92,6363.685657981566,10718.868160834443,3107.9338547934394,105364
105597,108668.52,5609.96124492855,9568.422967892195,2618.3051940816003,105597
105150,108221.90000000001,4943.845399079575,8663.019520430636,2492.4745951843365,105150
104435,107835.66,4445.07183568503,7909.306650920407,2514.31074593969,104435
105308,107566.44,4174.1115277865165,7162.280333348675,2400.7926051719637,105308
105075,107299.18000000001,3887.42951930968,6404.66257327142,2100.5104226015915,105075
104198,106985.58,3470.0973190388036,5713.252339928098,1792.0914349853133,104198
104015,106695.32,3077.2166413173272,5110.564334216632,1547.076195019016,104015
102716,106399.14000000001,2711.5678196202834,4581.641115838694,1361.5642429272214,102716
101628,106081.84000000001,2290.354054376813,4097.334101912434,1221.9426566197944,101628
102299,105814.82,1905.1577015040807,3651.4813062646863,1123.0707636481116,102299
102557,105621.70000000001,1727.9653381941187,3263.281715591245,1047.3853249351348,102557
101822,105460.64000000001,1699.078300255853,2938.805005708874,976.7162774634629,101822
101568,105286.22000000002,1641.108299778026,2658.408652118175,903.8087570414721,101568
101571,105129.40000000001,1613.7719541497577,2402.3746947545005,794.1712311113057,101571
102386,105036.16,1634.7692725275729,2177.108670076291,646.7968674014071,102386
102815,104987.56,1663.702908093969,1996.469228981809,494.8658030319087,102815
101894,104911.38,1715.5958602189298,1860.3071508719702,342.6945279636824,101894
100052,104787.20000000001,1834.036662665262,1772.5540351764687,193.24458962998116,100052
101818,104709.36000000002,1875.3461521544052,1731.0532449542281,99.32820231475532,101818
102680,104679.76000000001,1895.3567322275599,1730.073148026576,97.6394315789434,102680
102884,104679.94,1895.1857472027204,1746.7951889274361,109.45138053771197,102884
103926,104679.72,1895.272614058551,1766.4146203077057,116.49698298597137,103926
105458,104711.78,1894.6085536596559,1791.7646456958685,114.02685787133683,105458
106092,104734.3,1904.1643862861035,1820.8038889095028,101.26241659017951,106092
104643,104731.26000000001,1904.1863859402874,1847.745600250774,82.2350134405022,104643
104195,104694.06000000001,1896.113840569794,1870.9866934983563,55.40059957925727,104195
104634,104645.06000000001,1865.1226706038226,1885.9393745368454,20.843496185294345,104634
105369,104638.90000000001,1862.2106244999075,1888.75677072031,14.60923748321534,105369
106280,104660.16,1874.715075524901,1888.6936630573596,14.66827490292965,106280
108624,104660.16,1874.715075524901,1894.0864140728438,23.42559938039705,
110804,104660.16,1874.715075524901,1916.9628776091263,72.86322577400213,
109097,104726.14,1969.2690624697113,1947.7187258689992,111.75036725173281,109097
109205,104796.3,2062.8743466339233,1986.692448524845,148.3876742051362,109205
110471,104889.1,2206.6878007548635,2036.6231232552327,190.30288674571935,110471
110476,104996.8,2341.223082066366,2097.9481293794033,231.98842349374732,110476
111016,105089.18000000001,2481.571201396473,2171.627113159918,270.06308875959246,111016
111805,105203.98000000001,2651.040712550513,2263.5326539782754,304.3268221759528,111805
112198,105302.52,2812.68228024431,2371.911532465147,333.6749668172392,112198
112247,105415.18000000001,2971.2969874451005,2493.7493959249214,351.8301581242514,112247
112539,105562.76000000001,3133.7676720523373,2620.89087704265,361.6916560777336,112539
112352,105680.28000000001,3272.901514192006,2742.8111871385195,378.7184096785214,112352
112480,105762.16000000002,3388.7291739530206,2869.8230475256305,389.163199971867,112480
112705,105861.98000000003,3515.8766104060473,3001.487345486517,391.5283842659968,112705
114735,106030.00000000003,3728.7144218886365,3141.3788682285895,402.624417898996,114735
114449,106184.66000000003,3909.932329900391,3286.751842653939,413.3973946368993,114449
114304,106360.54000000004,4070.1360380705073,3435.718668446832,419.301885766769,114304
114623,106550.78000000004,4226.57710347277,3584.835736998077,426.17546511160884,114623
115784,106751.28000000004,4417.721412855303,3736.3045848416027,441.1158905018766,115784
116286,106946.90000000004,4614.650575070688,3891.5766771229164,460.24193206900236,116286
116373,107141.36000000004,4799.2134220516,4051.148531816886,476.32431598601033,116373
117250,107376.48000000004,4996.657303598097,4217.429424636929,490.1803488189642,117250
117410,107617.40000000004,5180.827223523304,4388.118802799364,498.33822490387274,117410
119320,107891.86000000004,5424.29894460106,4568.161050983307,506.600988432478,119320
118676,108162.38000000005,5614.75160230621,4746.410766717799,519.2330597208211,118676
118540,108444.48000000005,5772.51139882808,4923.553115598262,526.650155382443,118540
119049,108719.30000000006,5941.273312178129,5100.109292739975,524.473821452573,119049
119491,109007.62000000007,6104.9629086178775,5275.289693647477,512.1548448452296,119491
119771,109319.08000000007,6247.233217481161,5442.266753230818,491.11607833611777,119771
119593,109630.64000000007,6362.331065765123,5595.738344760208,456.84922907022366,119593
118020,109936.72000000007,6390.379794785277,5732.505493058139,404.83026341918867,118020
118616,110276.48000000007,6391.198520590631,5851.2480076050315,343.86407230177093,118616
120785,110646.20000000007,6453.410087697807,5955.936634775717,276.2300527790845,120785
121170,111018.46000000006,6512.620705092519,6039.888522039267,215.93380897897632,121170
122283,111427.68000000007,6564.53099144179,6108.014707925265,162.4884419597641,122283
122299,111842.30000000006,6583.358076999889,6162.843563671516,115.70070144327292,122299
121809,112247.06000000006,6561.515298801003,6202.93888674933,76.32958702170916,121809
122318,112645.70000000006,6555.778804230629,6225.028062289706,49.51414250100222,122318
123718,113063.76000000005,6581.9848725441125,6226.92324914806,46.10338231993486,123718
125854,113063.76000000005,6581.9848725441125,6225.2342142483885,48.04076595196126,
127893,113063.76000000005,6581.9848725441125,6232.4483987895255,46.718927512412854,
127742,113063.76000000005,6581.9848725441125,6244.0033134172445,49.81579344484649,
127559,113063.76000000005,6581.9848725441125,6256.782327405783,59.24410472591732,
127951,113063.76000000005,6581.9848725441125,6275.9609918358055,78.81754828378142,
129156,113609.00000000006,6760.8558038165165,6303.816878689724,112.4673930911012,129156
128544,114178.84000000005,6794.828408017337,6329.748139148317,134.27492837688808,128544
126872,114679.92000000006,6788.603010457996,6345.736046390399,137.94962842933057,126872
127120,115168.72000000006,6786.8516708116795,6354.864961585245,134.15102928578546,127120
128711,115685.26000000005,6814.992448447704,6367.536477611151,119.3095208844379,128711
129996,116206.66000000005,6892.213416921967,6377.0699784658245,105.66484671934586,129996
128356,116664.62000000005,6923.462561146636,6375.392429703876,107.68386210051665,128356
126810,117078.98000000005,6898.232270632751,6366.648686049722,115.95704076835742,126810
127970,117545.52000000005,6829.872857498815,6347.422665943,131.29802266406267,127970
128298,118027.58000000005,6720.295398537106,6313.31288449511,147.9585744406126,128298
128611,118507.12000000004,6601.880603706715,6263.723465609189,145.17096011016386,128611
127877,118957.28000000004,6456.4597545093475,6205.265118754166,135.41858799796287,127877
126297,119357.62000000004,6276.0466597691,6145.11646789373,146.90941434714438,126297
126179,119699.26000000004,6172.281736311042,6084.792577528644,175.78750255602515,126179
126125,120037.66000000003,6050.269424116485,6019.22485845689,210.9569857985729,126125
125265,120333.54000000004,5935.84847586247,5941.144423370861,248.86184073080128,125265
126351,120651.04000000004,5823.59557991442,5851.683571948854,283.8786640565376,126351
127827,120987.26000000004,5742.336607374977,5750.766255935665,312.416746084981,127827
127948,121310.12000000004,5670.3572361535325,5641.052983168196,340.06566996956013,127948
127320,121612.56000000004,5578.8206429673555,5521.099056736784,370.203792285891,127320
127414,121915.90000000004,5472.6670326266585,5394.107208325369,384.91976204785453,127414
128181,122228.74000000003,5373.892450765893,5262.726937974834,391.58972110708976,128181
129046,122562.62000000004,5267.422997595564,5129.609323752729,396.41325668018084,129046
128777,122888.56000000004,5136.019276287679,4992.518022660943,400.0024172532103,128777
128933,123213.12000000004,4992.991290358775,4854.862997148362,397.0724940893988,128933
128855,123495.52000000003,4904.004291351973,4719.2336347525115,392.61531537037,128855
129145,123789.44000000003,4792.119690324788,4583.740484058084,387.09133114777626,129145
129478,124092.92000000003,4660.475713229125,4450.685790364896,376.69500565684984,129478
128626,124372.98000000003,4500.998651365995,4318.699898379318,369.44076036800925,128626
128498,124627.26000000002,4365.688352642513,4195.924408877068,362.4319193344699,128498
131109,124923.72000000003,4291.861246778428,4078.541184776197,344.24578046394726,131109
131804,125232.34000000003,4220.106096343842,3967.6033955883277,319.4944875875662,131804
130493,125497.20000000003,4125.32186380632,3860.441966762112,296.36114736037814,130493
129596,125740.92000000003,3998.353185199931,3756.8475729495112,282.5591768572773,129596
130102,125956.56000000003,3936.514154223051,3654.361928421135,273.0166421833456,130102
131324,126209.52000000003,3866.291775021436,3553.3697435828053,268.14566077634396,131324
130401,126446.74000000003,3750.5837028919095,3441.280045804693,295.15157568505407,130401
130065,126667.06000000004,3631.203956871381,3314.5987286354593,346.3262034717081,130065
129936,126875.96000000004,3510.8126692260803,3185.4782374543847,398.46490815057484,129936
129207,127064.68000000004,3374.797205403362,3046.9831174670776,445.83242066224466,129207
129841,127269.64000000004,3222.5590127099813,2901.7647445528564,475.8950411519852,129841
129937,127507.98000000004,2959.604706645519,2748.4934699070773,491.44142051837224,129937
128788,127711.42000000004,2677.5539291671216,2583.6037065463224,506.57804950774533,128788
128757,127870.86000000004,2491.2311816445854,2408.8181680865005,520.4988544649942,128757
128870,128024.86000000004,2303.1395790091105,2230.2114619649874,518.2659281903218,128870
129483,128168.86000000004,2160.291702617554,2057.7632328721907,481.8036341108057,129483
128829,128299.46000000005,1992.3389391361698,1909.288240081216,435.47207769335563,128829
127681,128416.90000000005,1766.564669067687,1786.297391610253,390.119029642756,127681
129295,128556.44000000005,1540.3794618204347,1678.9027694480963,335.5091683732593,129295
129824,128678.56000000004,1386.282700749815,1589.5936810318494,277.6624195432675,129824
127995,128655.34000000004,1387.8136274003807,1513.0874835089635,208.77281348758336,127995
127413,128632.72000000004,1398.619048060695,1451.977985125509,128.44542138153028,127413
128295,128661.18000000005,1376.8092342798266,1410.079764731134,59.05108346849465,128295
129696,128712.70000000006,1366.3314714951846,1388.5746675373684,16.777717261339795,129696
129813,128734.74000000005,1374.986935355458,1382.7759050592767,8.318278097868426,129813
130440,128743.62000000005,1384.5045740618532,1382.479053100625,8.197444785739712,130440
129258,128761.66000000005,1385.2127000566345,1382.5734716648794,8.222910162405428,129258
129683,128819.12000000005,1362.4648199488256,1380.314202313541,10.115863509845294,129683
129586,128851.44000000006,1361.105361975399,1378.4130473397122,11.645186416105153,129586
128392,128853.32000000007,1360.4043728238241,1375.8252145471163,12.45598568556657,128392
127739,128835.88000000006,1368.9615427754661,1373.9400060846274,11.913704847443025,127739
129098,128860.30000000006,1362.5140329545898,1370.3295045740213,9.002800505164547,129098
131029,128954.94000000006,1345.4154809567822,1367.190129241721,11.360761727296332,131029
129971,129030.78000000006,1292.6414087434148,1359.821122966553,25.108606034609817,129971
128714,129082.56000000006,1225.3066907505868,1344.8530985060834,46.827485535796775,128714
128467,129146.60000000005,1101.5345478005431,1316.5560958799877,84.58877469418299,128467
129910,129217.78000000004,1031.338824828262,1281.1687083571971,116.4753615550067,129910
129527,129251.78000000004,1012.7836548829849,1246.2005918506609,137.42593857813353,129527
129404,129280.90000000004,995.665270057229,1209.6565826588946,150.0230252761996,129404
129825,129331.00000000004,958.0488714038188,1169.4210325169524,157.94354380601916,129825
129811,129378.94000000005,920.1465189838664,1124.5395301378599,158.6314929651146,129811
129161,129398.54000000005,904.7288037849381,1078.7610072209648,149.11997365420268,129161
128698,129391.58000000005,908.7437502388259,1035.0938341492363,126.92545240910003,128698
129349,129403.02000000005,904.5255218058385,996.2822454555409,98.36393725897454,129349
129978,129423.92000000004,905.4961477544356,964.3011911559801,65.05127376294014,129978
130125,129449.32000000004,906.9922698667947,944.8469633626424,47.94093310958108,130125
130036,129467.14000000004,909.5873132350293,932.6718122033443,39.06838676416445,130036
129237,129462.32000000004,910.1553590448829,922.4089826195557,28.80835826251889,129237
130109,129491.98000000004,906.5750601015435,913.4999616240065,15.45877731144663,130109
131234,129491.98000000004,906.5750601015435,910.421381969594,7.069507451122982,
130357,129529.16000000003,903.1618096432745,909.1760367997585,6.3018721116359515,130357
128088,129468.74000000003,896.4773462827259,905.697164513677,13.400719193878842,128088
128291,129398.48000000004,846.9992972831344,902.0358257858823,16.670894451386438,128291
128823,129365.08000000005,836.0360719479312,899.1431876298246,18.407100312268042,128823
128552,129344.20000000004,843.015919184287,896.3491957168641,19.32818203450034,128552
127655,129344.20000000004,843.015919184287,892.0628571437938,21.158763373094907,
126996,129344.20000000004,843.015919184287,891.829793103487,20.976498659643767,
127252,129344.20000000004,843.015919184287,894.8213085301614,25.103752775128996,
129537,129332.90000000004,836.544302471859,897.6845588042668,27.772109884070456,129537
128488,129276.18000000004,794.7180302460322,898.9490015226761,29.33394116729302,128488
125970,129276.18000000004,794.7180302460322,911.6024126851986,50.22692454795134,
126655,129276.18000000004,794.7180302460322,932.6287127573811,68.91793832906747,
127708,129276.18000000004,794.7180302460322,954.9153346158902,80.7670487169075,
128667,129241.50000000004,782.6184574862364,976.8993187143236,85.93953838894706,128667
127473,129241.50000000004,782.6184574862364,1000.6963983918174,88.05772202741763,
126898,129241.50000000004,782.6184574862364,1029.1966036793665,85.32358019837137,
127696,129241.50000000004,782.6184574862364,1054.6134755279236,83.03978876371875,
128564,129211.48000000004,779.2352209686999,1075.5809218211093,77.77508558311439,128564
127161,129211.48000000004,779.2352209686999,1099.409289027271,66.8531809531706,
