raw,average,std,stdAvg,stdstd,rawFiltered
-1467,-114.1200000000002,369.3667900610445,618.764881466795,12.184973671862503,
-1266,-114.1200000000002,369.3667900610445,617.4107834179291,10.281602951871,
-405,-110.02000000000021,364.9510920657722,615.4443010136353,6.058104475724984,-405
-1106,-110.02000000000021,364.9510920657722,618.1078122963276,8.28740841570767,
-367,-105.6800000000002,360.5524893826137,620.5299001669825,9.62095622875328,-367
1492,-105.6800000000002,360.5524893826137,624.5940523965951,13.159923662405753,
1205,-105.6800000000002,360.5524893826137,631.3241114123842,20.7916576867823,
904,-105.6800000000002,360.5524893826137,638.4493545639499,25.248627227566814,
220,-104.4600000000002,361.5478507749697,645.4912867262683,27.07370163954834,220
132,-116.60000000000021,342.72327029252006,653.0513432462675,26.033419372923362,132
849,-116.60000000000021,342.72327029252006,660.6850892330042,26.658470045712594,
905,-116.60000000000021,342.72327029252006,668.9518063041586,27.7590504593428,
414,-108.86000000000021,350.1680173859397,677.8017349178618,26.12138247370095,414
162,-99.56000000000022,351.062168853324,685.3497824957453,23.780372432646367,162
138,-85.58000000000021,346.2937533366719,691.056194954485,17.304746604028384,138
167,-73.56000000000022,344.4167336236725,693.9049672364716,12.431194815950544,167
-664,-88.82000000000022,353.2235377208033,694.4073207844596,11.987451812192178,-664
695,-88.82000000000022,353.2235377208033,695.2420236733742,11.580967081913629,
1254,-88.82000000000022,353.2235377208033,698.2985402527992,12.21611561875696,
257,-87.44000000000023,354.4350524426157,699.9032731432469,11.164705252290478,257
-548,-95.18000000000022,360.13662351946346,699.0141014382185,11.686917066570631,-548
340,-82.14000000000021,363.83479822578784,696.519455816571,11.785875826120268,340
-4,-86.62000000000022,361.458207266068,693.6743710129412,10.95546438091379,-4
-1310,-86.62000000000022,361.458207266068,691.9526219785984,9.222388895720682,
-887,-86.62000000000022,361.458207266068,692.0946658705266,9.254829742630054,
-417,-89.82000000000022,363.6539943407741,693.5879431388106,8.570239931000032,-417
50,-97.92000000000021,355.85535488453695,694.5365969328943,8.181075777378524,50
521,-73.68000000000022,355.90984476409153,695.0136858619318,8.231642886627277,521
-97,-68.44000000000023,353.59169447259325,692.726825587682,5.058299241255729,-97
-280,-69.56000000000023,354.17087175542787,692.1148988788142,4.550805419885538,-280
-480,-75.08000000000023,358.3493736564915,691.6211317594697,5.164206013621281,-480
-26,-81.60000000000022,354.409706413354,691.1434859352678,5.933950559877093,-26
-36,-72.78000000000023,349.91886430999944,690.4311472441234,7.0487328765075485,-36
-481,-79.84000000000023,354.49295394972205,688.7048493288966,7.93351566852296,-481
-394,-78.44000000000023,353.10854761673465,686.3221829564832,9.207619771060342,-394
-63,-82.28000000000023,351.8736159475441,683.1009433183065,10.69532223173163,-63
-590,-85.24000000000022,355.49107218044134,680.048103113761,11.1067480108332,-590
-1590,-85.24000000000022,355.49107218044134,679.7625496364678,10.668828976479798,
-1672,-85.24000000000022,355.49107218044134,682.7818525360549,16.36136569586601,
-209,-82.78000000000023,354.19820948164005,685.637557407106,20.035591152205768,-209
-771,-82.78000000000023,354.19820948164005,688.167147100904,21.154570451883583,
-1068,-82.78000000000023,354.19820948164005,692.2228642081551,23.015779531855717,
-571,-95.22000000000023,360.1539276476098,696.4819526068864,23.746234499385388,-571
-565,-101.00000000000023,365.29122628390587,700.3757149871649,23.438768231681763,-565
-658,-104.06000000000023,369.2817033106294,704.7804403885043,21.572149772027444,-658
-569,-121.12000000000023,370.6609037921314,710.0862749188543,16.91376279442332,-569
25,-114.60000000000024,370.3064676723858,715.2452552326032,7.6664377157262,25
202,-116.44000000000024,368.49576171239704,717.3419140050769,3.765168194602625,202
-436,-122.66000000000024,371.2025651851017,716.8576251874618,3.452687445052342,-436
-221,-114.70000000000024,364.68387680290954,716.3199248085419,3.016203289835383,-221
114,-114.98000000000025,364.50275664252484,714.8348771788438,7.189890729909227,114
489,-115.32000000000025,363.9308417817865,710.8684769982967,12.144255025440037,489
124,-104.28000000000026,362.64842699231406,706.9555286726064,14.713904962189895,124
418,-86.34000000000026,365.8404903779784,702.2720726348921,18.1347213128214,418
-110,-98.56000000000026,356.0923565593619,697.5602288797746,20.20223366851543,-110
-163,-111.86000000000026,345.6797367506515,688.8016090675903,27.510613695431825,-163
-387,-115.76000000000026,347.65624171011183,677.3618592575488,36.09013470683547,-387
241,-110.74000000000026,350.94374534959263,664.3508688739788,42.625686931593386,241
450,-88.84000000000026,351.08661951148144,651.6317824839952,43.971029743821845,450
-291,-104.64000000000026,341.9333712874479,638.8586894560347,41.76149167018268,-291
8,-111.94000000000025,335.4938097789581,626.6416753569669,41.768825047092,8
-13,-108.28000000000026,335.5550053269951,613.6610912668046,43.027025753998714,-13
-165,-101.76000000000026,331.19405550220813,600.0449369922482,41.218596166897036,-165
248,-101.36000000000026,331.60390588773186,587.6896569281471,36.93217539866294,248
131,-94.70000000000026,332.8574019005732,575.451209088111,27.341840447049965,131
-766,-94.70000000000026,332.8574019005732,567.3666171458299,21.498744812154513,
-976,-94.70000000000026,332.8574019005732,562.7030079140994,18.291898874249508,
-465,-96.48000000000026,334.59039077654296,558.1512041117095,17.569577930320193,-465
999,-96.48000000000026,334.59039077654296,551.905495625744,16.255179423882275,
699,-96.48000000000026,334.59039077654296,546.9664948463543,10.926135432706733,
309,-82.20000000000026,336.35011520735316,544.1113731994758,7.200969030729446,309
74,-73.38000000000025,334.54350329964524,542.876671315329,6.944109848575224,74
224,-73.30000000000025,334.61412104093836,542.6064197425517,6.933438841628831,224
-126,-78.46000000000025,333.3955134671127,539.967979042045,9.730281046833676,-126
-1110,-78.46000000000025,333.3955134671127,538.0139195112466,10.352938333951851,
-1053,-78.46000000000025,333.3955134671127,536.994833784112,9.74070681083905,
-649,-99.72000000000025,335.20226968205293,535.4835664807088,7.733968522118984,-649
-407,-111.10000000000025,335.7819679494414,534.4138679854791,7.703995379004453,-407
-886,-111.10000000000025,335.7819679494414,535.3389544747284,7.348527873351677,
-1769,-111.10000000000025,335.7819679494414,539.0188427652527,14.34572215012571,
-1114,-111.10000000000025,335.7819679494414,543.4009825254489,20.354325102482782,
-79,-115.44000000000025,333.93155945492737,548.1657849126353,23.973011723919605,-79
247,-113.84000000000026,335.46912585214113,553.0435085082905,26.933432325664892,247
-830,-113.84000000000026,335.46912585214113,560.5670047889912,26.954415999978224,
-461,-109.78000000000026,329.96959193234716,567.4399755429893,26.015601391713382,-461
672,-109.78000000000026,329.96959193234716,574.5672578855791,26.845489860443546,
779,-109.78000000000026,329.96959193234716,583.2030420494435,28.280002550843978,
406,-106.80000000000025,333.9177743097838,590.6939813005006,22.471216597340845,406
185,-92.14000000000026,330.29677624827,594.1705375587948,15.416891291489739,185
-1279,-92.14000000000026,330.29677624827,595.6626456394073,14.28640717124526,
-375,-106.44000000000025,326.7365397380583,595.6015773102279,14.324942777177885,-375
-278,-111.92000000000026,327.2697871787124,594.3054845077108,15.62278989348193,-278
-30,-104.18000000000026,324.5278841640572,592.3987537254378,17.074170684074563,-30
4551,-104.18000000000026,324.5278841640572,620.2099049510236,85.84536749669788,
16000,214.81999999999974,2278.1514847788326,801.8996014457706,543.3400038660093,16000
24399,692.3799999999998,4081.3633697087057,1155.83765162729,1134.2956285381301,24399
28363,1261.58,5624.441316575362,1660.0207600303734,1743.7917342699448,28363
31283,1892.84,7015.2715367546525,2304.3777362792266,2327.5737633382596,31283
31879,2540.02,8164.92383428039,3066.2359649824984,2828.5768705990386,31879
34637,3233.2799999999997,9309.028151294848,3939.7403791178817,3247.136565724961,34637
40912,4052.24,10684.908264575788,4950.8286950082575,3600.4641947897267,40912
46313,4988.12,12190.152774497947,6114.012486343057,3867.4263567702465,46313
48554,5967.08,13602.273180376875,7418.731483574882,3976.7374363333106,48554
50835,6985.04,14950.61740258241,8828.337998365294,3904.157105309605,50835
53857,8073.98,16282.725768728036,10217.551565643746,3844.914168473864,53857
55335,9184.86,17526.922980386487,11557.354303186159,3831.1807705594356,55335
55922,10314.720000000001,18646.718600375778,12857.310145058827,3817.897754498854,55922
59675,11519.52,19814.387454816766,14136.915161733095,3800.836239040163,59675
67207,12876.82,21209.048909076522,15443.121050404376,3777.038366630301,67207
76273,14413.66,22896.016896054214,16804.748034165626,3780.774704740618,76273
84750,16108.16,24822.562382123244,18221.892512239163,3880.5075227916172,84750
86242,17828.96,26580.320583439174,19663.73551209835,4051.990220393226,86242
85161,19540.899999999998,28063.90209308036,21113.045250447623,4219.059351271454,85161
84343,21232.179999999997,29341.0593214969,22555.8240692733,4336.475813200301,84343
82078,22871.459999999995,30386.43198679964,23969.792415250846,4372.459858915002,82078
78519,24432.059999999994,31189.95447858814,25337.967774358465,4288.457779558049,78519
77100,25971.579999999994,31844.995540957458,26657.831032228303,4057.3901990079466,77100
78416,27531.539999999994,32459.49630798975,27920.041793202126,3687.938529662154,78416
76950,29072.739999999994,32936.39616339955,29091.07543304956,3213.379065628668,76950
76626,30608.519999999993,33325.35450508517,30133.58498532107,2699.4843630280075,76626
77389,32164.039999999994,33655.80828621414,31017.97366324005,2239.1891865375887,77389
76906,33697.34,33911.91048207695,31752.313529287425,1847.5799566976757,76906
76376,35215.85999999999,34088.61125948666,32355.24906590318,1514.983874980752,76376
76841,36758.49999999999,34191.98711525846,32840.57113646971,1242.209778770317,76841
76871,38295.759999999995,34232.98238106637,33222.95676788608,1012.8264908725123,76871
77416,39844.34,34216.306410604884,33522.78676186282,799.4567482202602,77416
76568,41379.0,34108.03485104354,33746.838216391436,590.6009266691595,76568
74784,42869.72,33906.02442872949,33889.015597408135,408.234756271714,74784
74305,44353.200000000004,33625.12977640385,33950.697227135825,294.24667765657557,74305
77062,45903.740000000005,33308.69359660328,33936.28898581981,324.42901480144604,77062
77992,47457.40000000001,32955.58726528782,33847.5094515269,464.6758753764773,77992
76527,48986.46000000001,32491.996068084223,33685.804435913364,642.3151702705059,76527
76617,50514.32000000001,31954.793646925664,33452.35165686693,830.9809505352869,76617
79539,52107.62000000001,31370.84686322001,33146.481645124804,1022.1437044391364,79539
81858,53757.76000000001,30715.5262696637,32772.993298983805,1209.5359703633858,81858
81209,55390.08000000001,29952.864178131626,32330.200626977243,1392.7526359410276,81209
79913,56989.920000000006,29070.701399065016,31813.60713717106,1582.917643359558,79913
78456,58554.100000000006,28062.06858323172,31217.851342027974,1796.66887835308,78456
78027,60123.86000000001,26887.61392984511,30537.50083212934,2044.715792490534,78027
78164,61679.02000000001,25606.829893206243,29755.517883259785,2341.709345552382,78164
78116,63237.640000000014,24146.50362247919,28862.596170977034,2679.2298958734605,78116
80796,64861.06000000001,22486.722870538535,27849.13452380214,3058.3198172218886,80796
82677,66520.16000000002,20600.638442883286,26699.748690793516,3485.1191666900345,82677
83284,68186.44000000002,18402.49618737634,25420.899977169054,3921.4694479909867,83284
84642,69559.28000000001,16962.14594211477,24063.870614387248,4251.901012698944,84642
85321,70777.72000000002,15824.329922040952,22666.378382230167,4430.036176110688,85321
85778,71926.02000000002,14751.637981580234,21247.417748456486,4465.275864890853,85778
87367,73047.70000000001,13714.37322264494,19825.788140498218,4373.2995160451455,87367
88794,74186.00000000001,12563.836519152917,18404.605373798277,4189.212889166189,88794
87937,75252.00000000001,11367.188046302412,17000.961928936526,3953.882890072913,87937
87915,76192.06000000001,10389.974526263306,15650.409202273036,3664.184041661653,87915
89532,77056.44000000002,9638.896893649211,14392.75100390202,3338.91518116856,89532
91411,77913.58000000002,8946.895019144931,13256.177426026992,3052.5058807892333,91411
91012,78717.12000000001,8256.369431269435,12241.564750416303,2853.016226705613,91012
90511,79450.20000000001,7619.162072039178,11307.266363408744,2678.6302632587617,90511
91575,80175.00000000001,6988.25112027325,10423.658483231973,2493.8524713997444,91575
91206,80880.68000000001,6245.57191117037,9573.051876190988,2316.9524457175903,91206
91831,81523.8,5656.689671530541,8767.28352107955,2130.19741713474,91831
93062,82040.90000000001,5503.99233011823,8061.299102176081,1913.8580169949018,93062
94297,82401.38,5701.127263585711,7494.693023904411,1675.1002957910027,94297
89224,82490.86,5771.957030366762,7032.8912743147575,1432.2068906369318,89224
66376,82093.54,6170.0873582470695,6686.010320774544,1151.6104865000357,66376
46198,81314.28,7940.046692658697,6585.325488125921,980.9026645695651,46198
35798,80343.38,10166.26119453953,6776.314664452931,1388.7996397035577,35798
29273,79287.28,12423.405958174284,7256.739053066442,2194.5117176221506,29273
24535,78207.6,14598.62133627694,8017.776074666811,3101.5833536406867,24535
20870,77083.0,16660.807053681412,9059.299588917916,3961.2088760316865,20870
18162,75877.92,18588.394791202394,10352.470100885103,4684.172915143135,18162
15302,74644.95999999999,20429.73531689533,11845.044399562814,5245.765112536603,15302
14095,73394.34,22114.644411891415,13486.396114393385,5621.006389257668,14095
12904,72104.64,23669.741229476935,15276.174534304402,5728.106211556325,12904
11475,70796.02,25131.696467600435,17172.33544523974,5535.0540614056645,11475
9380,69456.1,26544.72844935507,19032.803620909377,5237.951997800223,9380
10102,68121.32,27788.638318161622,20795.041333271587,4912.796153015785,10102
10098,66785.86,28917.606080732206,22444.46134552738,4583.029302390256,10098
9797,65433.48,29951.521088746067,23979.751320774292,4257.57164733889,9797
8695,64076.020000000004,30937.945462160224,25407.465161622174,3946.3276059288246,8695
6802,62716.380000000005,31915.84088059721,26740.209770561654,3658.3079092552266,6802
