raw,rawFiltered,average,std,stdstd
102884,102884,104679.94000000002,1895.1857472026288,109.45138053771197,4
103926,103926,104679.72000000002,1895.2726140584596,116.49698298597137,5
105458,105458,104711.78000000001,1894.6085536595642,114.02685787133683,6
106092,106092,104734.30000000002,1904.1643862860121,101.26241659017951,7
104643,104643,104731.26000000002,1904.186385940196,82.2350134405022,8
104195,104195,104694.06000000003,1896.1138405697025,55.40059957925727,1
104634,104634,104645.06000000003,1865.1226706037298,20.843496185294345,2
105369,105369,104638.90000000002,1862.2106244998147,14.60923748321534,3
106280,106280,104660.16000000002,1874.7150755248085,14.66827490292965,4
108624,,104660.16000000002,1874.7150755248085,23.42559938039705,5
110804,,104660.16000000002,1874.7150755248085,72.86322577400213,6
109097,109097,104726.14000000001,1969.2690624696227,111.75036725173281,7
109205,109205,104796.30000000002,2062.8743466338383,148.3876742051362,8
110471,110471,104889.10000000002,2206.687800754783,190.30288674571935,1
110476,110476,104996.80000000002,2341.22308206629,231.98842349374732,2
111016,111016,105089.18000000002,2481.5712013964003,270.06308875959246,3
111805,111805,105203.98000000003,2651.0407125504444,304.3268221759528,4
112198,112198,105302.52000000002,2812.682280244245,333.6749668172392,1
112247,112247,105415.18000000002,2971.296987445038,351.8301581242514,2
112539,112539,105562.76000000002,3133.7676720522777,361.6916560777336,3
112352,112352,105680.28000000003,3272.901514191948,378.7184096785214,4
112480,112480,105762.16000000003,3388.7291739529646,389.163199971867,5
112705,112705,105861.98000000004,3515.876610405993,391.5283842659968,6
114735,114735,106030.00000000004,3728.714421888584,402.624417898996,7
114449,114449,106184.66000000005,3909.9323299003404,413.3973946368993,8
114304,114304,106360.54000000005,4070.136038070458,419.301885766769,9
114623,114623,106550.78000000006,4226.577103472722,426.17546511160884,10
115784,115784,106751.28000000006,4417.721412855256,441.1158905018766,11
116286,116286,106946.90000000005,4614.650575070644,460.24193206900236,1
116373,116373,107141.36000000006,4799.213422051555,476.32431598601033,2
117250,117250,107376.48000000005,4996.657303598055,490.1803488189642,3
117410,117410,107617.40000000005,5180.827223523263,498.33822490387274,4
119320,119320,107891.86000000006,5424.298944601019,506.600988432478,5
118676,118676,108162.38000000006,5614.751602306169,519.2330597208211,6
118540,118540,108444.48000000007,5772.51139882804,526.650155382443,7
119049,119049,108719.30000000008,5941.273312178089,524.473821452573,8
119491,119491,109007.62000000008,6104.9629086178375,512.1548448452296,9
119771,119771,109319.08000000009,6247.233217481121,491.11607833611777,10
119593,119593,109630.64000000009,6362.331065765083,456.84922907022366,11
118020,118020,109936.72000000009,6390.379794785237,404.83026341918867,12
118616,118616,110276.48000000008,6391.19852059059,343.86407230177093,13
120785,120785,110646.20000000008,6453.410087697766,276.2300527790845,1
121170,121170,111018.46000000008,6512.620705092477,215.93380897897632,2
122283,122283,111427.68000000008,6564.530991441747,162.4884419597641,3
122299,122299,111842.30000000008,6583.358076999844,115.70070144327292,1
121809,121809,112247.06000000007,6561.515298800959,76.32958702170916,2
122318,122318,112645.70000000007,6555.778804230583,49.51414250100222,3
123718,123718,113063.76000000007,6581.984872544066,46.10338231993486,4
125854,,113063.76000000007,6581.984872544066,48.04076595196126,5
127893,,113063.76000000007,6581.984872544066,46.718927512412854,6
127742,,113063.76000000007,6581.984872544066,49.81579344484649,7
127559,,113063.76000000007,6581.984872544066,59.24410472591732,8
127951,,113063.76000000007,6581.984872544066,78.81754828378142,9
129156,129156,113609.00000000007,6760.85580381647,112.4673930911012,10
128544,128544,114178.84000000007,6794.828408017289,134.27492837688808,11
126872,126872,114679.92000000007,6788.603010457946,137.94962842933057,12
127120,127120,115168.72000000007,6786.85167081163,134.15102928578546,13
128711,128711,115685.26000000007,6814.992448447654,119.3095208844379,14
129996,129996,116206.66000000006,6892.213416921916,105.66484671934586,15
128356,128356,116664.62000000007,6923.462561146584,107.68386210051665,16
126810,126810,117078.98000000007,6898.232270632699,115.95704076835742,17
127970,127970,117545.52000000006,6829.872857498761,131.29802266406267,18
128298,128298,118027.58000000006,6720.29539853705,147.9585744406126,19
128611,128611,118507.12000000005,6601.880603706658,145.17096011016386,20
127877,127877,118957.28000000006,6456.459754509288,135.41858799796287,21
126297,126297,119357.62000000005,6276.0466597690365,146.90941434714438,22
126179,126179,119699.26000000005,6172.281736310977,175.78750255602515,23
126125,126125,120037.66000000005,6050.269424116419,210.9569857985729,24
125265,125265,120333.54000000005,5935.848475862401,248.86184073080128,1
126351,126351,120651.04000000005,5823.59557991435,283.8786640565376,2
127827,127827,120987.26000000005,5742.336607374904,312.416746084981,3
127948,127948,121310.12000000005,5670.357236153458,340.06566996956013,4
127320,127320,121612.56000000006,5578.82064296728,370.203792285891,1
127414,127414,121915.90000000005,5472.66703262658,384.91976204785453,2
128181,128181,122228.74000000005,5373.892450765812,391.58972110708976,3
129046,129046,122562.62000000005,5267.42299759548,396.41325668018084,4
128777,128777,122888.56000000006,5136.019276287592,400.0024172532103,5
128933,128933,123213.12000000005,4992.991290358686,397.0724940893988,6
128855,128855,123495.52000000005,4904.00429135188,392.61531537037,7
129145,129145,123789.44000000005,4792.119690324693,387.09133114777626,8
129478,129478,124092.92000000004,4660.475713229027,376.69500565684984,9
128626,128626,124372.98000000004,4500.998651365892,369.44076036800925,10
128498,128498,124627.26000000004,4365.688352642405,362.4319193344699,11
131109,131109,124923.72000000004,4291.861246778318,344.24578046394726,12
131804,131804,125232.34000000004,4220.106096343729,319.4944875875662,13
130493,130493,125497.20000000004,4125.3218638062035,296.36114736037814,14
129596,129596,125740.92000000004,3998.3531851998105,282.5591768572773,15
130102,130102,125956.56000000004,3936.5141542229276,273.0166421833456,16
131324,131324,126209.52000000005,3866.2917750213096,268.14566077634396,17
130401,130401,126446.74000000005,3750.5837028917786,295.15157568505407,18
130065,130065,126667.06000000006,3631.2039568712444,346.3262034717081,19
129936,129936,126875.96000000005,3510.8126692259384,398.46490815057484,20
129207,129207,127064.68000000005,3374.797205403214,445.83242066224466,21
129841,129841,127269.64000000006,3222.559012709825,475.8950411519852,22
129937,129937,127507.98000000005,2959.604706645347,491.44142051837224,1
128788,128788,127711.42000000006,2677.553929166931,506.57804950774533,2
128757,128757,127870.86000000006,2491.2311816443794,520.4988544649942,3
128870,128870,128024.86000000006,2303.1395790088873,518.2659281903218,4
129483,129483,128168.86000000006,2160.291702617315,481.8036341108057,5
128829,128829,128299.46000000006,1992.3389391359096,435.47207769335563,6
127681,127681,128416.90000000007,1766.5646690673927,390.119029642756,7
129295,129295,128556.44000000006,1540.379461820096,335.5091683732593,1
129824,129824,128678.56000000006,1386.282700749437,277.6624195432675,2
127995,127995,128655.34000000005,1387.8136274000035,208.77281348758336,1
127413,127413,128632.72000000006,1398.6190480603211,128.44542138153028,2
128295,128295,128661.18000000007,1376.8092342794464,59.05108346849465,1
129696,129696,128712.70000000007,1366.331471494801,16.777717261339795,2
129813,129813,128734.74000000006,1374.9869353550766,8.318278097868426,3
130440,130440,128743.62000000007,1384.5045740614742,8.197444785739712,4
129258,129258,128761.66000000006,1385.2127000562555,8.222910162405428,5
129683,129683,128819.12000000007,1362.4648199484398,10.115863509845294,6
129586,129586,128851.44000000008,1361.1053619750126,11.645186416105153,7
128392,128392,128853.32000000008,1360.4043728234371,12.45598568556657,8
127739,127739,128835.88000000008,1368.9615427750819,11.913704847443025,9
129098,129098,128860.30000000008,1362.5140329542035,9.002800505164547,10
131029,131029,128954.94000000008,1345.4154809563902,11.360761727296332,11
129971,129971,129030.78000000007,1292.641408743006,25.108606034609817,12
128714,128714,129082.56000000007,1225.306690750155,46.827485535796775,13
128467,128467,129146.60000000006,1101.534547800062,84.58877469418299,14
129910,129910,129217.78000000006,1031.3388248277467,116.4753615550067,15
129527,129527,129251.78000000006,1012.78365488246,137.42593857813353,16
129404,129404,129280.90000000005,995.6652700566947,150.0230252761996,17
129825,129825,129331.00000000006,958.0488714032628,157.94354380601916,18
129811,129811,129378.94000000006,920.1465189832866,158.6314929651146,19
129161,129161,129398.54000000007,904.7288037843481,149.11997365420268,20
128698,128698,129391.58000000006,908.7437502382387,126.92545240910003,21
129349,129349,129403.02000000006,904.5255218052484,98.36393725897454,22
129978,129978,129423.92000000006,905.4961477538458,65.05127376294014,23
