raw,rawZeroed,scaledZeroed,scaledZeroedAverage
271568,144770.0909090909,1314.5930247961371,1314.5930247961371
269731,142933.0909090909,1297.9120420642346,1306.2525334301858
261590,134792.0909090909,1223.9872296415788,1278.8307655006504
253978,127180.09090909091,1154.8660317345336,1247.839582059121
252282,125484.09090909091,1139.4654075030112,1226.1647471478989
252988,126190.09090909091,1145.876280561652,1212.783336050191
255044,128246.09090909091,1164.5459052196768,1205.892274502975
258009,131211.0909090909,1191.4697559546203,1204.0894596844305
253858,127060.09090909091,1153.7763649256995,1198.4991158223495
250729,123931.09090909091,1125.3633028853496,1191.1855345286494
248717,121919.09090909091,1107.0932227238973,1183.5407789100357
246964,120166.09090909091,1091.1750067581786,1175.8436312307142
247651,120853.09090909091,1097.413349238754,1169.8105326159482
245585,118787.09090909091,1078.6529190133263,1163.299274501475
243106,116308.09090909091,1056.1422188541612,1156.1554707916541
242096,115298.09090909091,1046.970856546474,1149.3314324013304
242227,115429.09090909091,1048.1604094794511,1143.3801957588669
241527,114729.09090909091,1041.804019761252,1137.7370748701103
243287,116489.09090909091,1057.7857996241528,1133.52911301506
242175,115377.09090909091,1047.6882205289564,1129.2370683907548
240416,113618.09090909091,1031.715521222796,1124.5931851922803
239061,112263.09090909091,1019.4113668397107,1119.8121934489818
238360,111562.09090909091,1013.0458965647713,1115.1701805409725
240249,113451.09090909091,1030.1990682471685,1111.629717528731
241257,114459.09090909091,1039.3522694413753,1108.7386196052366
239035,112237.09090909091,1019.1752723644632,1105.2938754805914
237715,110917.09090909091,1007.1889374672878,1101.6603592578765
238029,111231.09090909091,1010.040232283737,1098.388211865943
239041,112243.09090909091,1019.229755704905,1095.6586099293556
241700,114902.09090909091,1043.3749560773213,1093.9158214676213
240362,113564.09090909091,1031.2251711588208,1091.8935424254016
239516,112718.09090909091,1023.54302015654,1089.7575886045
241053,114255.09090909091,1037.4998358663572,1088.1740203397076
244855,118057.09090909091,1072.0241125929188,1087.6990230530373
248558,121760.09090909091,1105.649414202192,1088.2118913715844
251229,124431.09090909091,1129.9035812554916,1089.3699938683599
250307,123509.09090909091,1121.5313079409495,1090.2392185730243
253022,126224.09090909091,1146.1850194908218,1091.7114764919138
256550,129752.09090909091,1178.2212236705452,1093.9296751375198
259384,132586.0909090909,1203.9555214725115,1096.6803212958946
263453,136655.0909090909,1240.9043068487288,1100.19797948011
264347,137549.0909090909,1249.022324574543,1103.7414162680727
263598,136800.0909090909,1242.22098757607,1106.9618714147703
263385,136587.0909090909,1240.2868289903895,1109.9919840869434
264611,137813.0909090909,1251.419591553978,1113.134819808433
265561,138763.0909090909,1260.0461204572484,1116.3285437355812
266623,139825.0909090909,1269.6896717154304,1119.5915464585569
262810,136012.0909090909,1235.0655088647259,1121.9972540086853
260124,133326.0909090909,1210.6751334603218,1123.8070066505554
258723,131925.0909090909,1197.9532734671834,1125.2899319868882
256435,129637.09090909091,1177.1769596454126,1122.5416106838736
258077,131279.0909090909,1192.0872338129595,1120.4251145188482
257226,130428.09090909091,1184.3596800269775,1119.6325635265562
253725,126927.09090909091,1152.5686508792417,1119.5866159094503
251348,124550.09090909091,1130.9841675075857,1119.4169911095419
250285,123487.09090909091,1121.3315356926632,1118.9260962121623
250451,123653.09090909091,1122.8389081115504,1118.0919562699999
254230,127432.09090909091,1157.1543320330854,1117.4056477915692
253080,126282.09090909091,1146.7116917817582,1117.2643543286904
251661,124863.09090909091,1133.8263817672946,1117.4336159063294
251334,124536.09090909091,1130.8570397132216,1117.908892246116
251591,124793.09090909091,1133.1907427954748,1118.749206966862
252848,126050.09090909091,1144.6050026180123,1119.693040034447
255339,128541.09090909091,1167.2246694580608,1121.4644750433417
255813,129015.09090909091,1171.5288533529556,1123.7722077333176
255348,128550.09090909091,1167.3063944687233,1126.1789184917627
254318,127520.09090909091,1157.9534210262304,1128.3747787226985
255262,128464.09090909091,1166.5254665890589,1130.8692076592547
257605,130807.09090909091,1187.8012110315453,1133.4695158874024
255627,128829.09090909091,1169.8398697992627,1135.9125488728087
253245,126447.09090909091,1148.2099836439052,1138.2424381212306
252748,125950.09090909091,1143.696946943984,1140.728149723316
252580,125782.09090909091,1142.171413411616,1143.3106600602528
254086,127288.09090909091,1155.8467318624844,1145.823613332559
256203,129405.09090909091,1175.0702704816665,1148.537973353365
254062,127264.09090909091,1155.6287985007175,1151.2670438760902
252317,125519.09090909091,1139.7832269889213,1153.918929666523
251649,124851.09090909091,1133.7174150864112,1156.3924733225763
252762,125964.09090909091,1143.824074738348,1158.8843597032453
254253,127455.09090909091,1157.363184838112,1161.164124278461
253389,126591.09090909091,1149.5175838145062,1163.529972531575
250375,123577.09090909091,1122.1487857992888,1165.5020878444298
249277,122479.09090909091,1112.1783344984565,1166.9956578170718
247396,120598.09090909091,1095.0978072699816,1167.457131710613
247750,120952.09090909091,1098.3123243560422,1167.3103899136902
249335,122537.09090909091,1112.705006789393,1166.9664184243682
246566,119768.09090909091,1087.5609451755454,1166.28701116906
243702,116904.09090909091,1061.5542306713708,1164.594395392671
241716,114918.09090909091,1043.5202449851658,1161.9003758189635
239695,112897.09090909091,1025.168439813051,1158.3246341857744
239661,112863.09090909091,1024.8597008838813,1154.0037420664773
239515,112717.09090909091,1023.5339395997997,1149.4939743669825
236060,109262.09090909091,992.160616062117,1144.4927669367032
234103,107305.09090909091,974.3899665213804,1139.174829687323
233822,107024.09090909091,971.8383300773604,1133.5832044577905
234929,108131.09090909091,981.8905063888553,1128.0200921764226
239124,112326.09090909091,1019.9834419143485,1123.025967580401
237894,111096.09090909091,1008.8143571237987,1118.5009445455823
237651,110853.09090909091,1006.6077818359096,1114.4195975130942
237815,111017.09090909091,1008.0969931413163,1110.6224719065767
238503,111705.09090909091,1014.344416178632,1107.365821037241
241207,114409.09090909091,1038.8982416043611,1104.302041193069
244921,118123.09090909091,1072.6234293377775,1102.067316179285
243329,116531.09090909091,1058.1671830072446,1100.179286821845
244703,117905.09090909091,1070.6438679683954,1098.9724808310611
246755,119957.09090909091,1089.2771703994592,1098.3313935251972
248335,121537.09090909091,1103.6244500491086,1097.9471043639483
254204,127406.09090909091,1156.918237557838,1097.9423824744433
256482,129684.09090909091,1177.603745812206,1098.5602235550523
257034,130236.09090909091,1182.6162131328429,1099.5360201823632
258069,131271.0909090909,1192.0145893590372,1100.7591711752798
258987,132189.0909090909,1200.3505404466184,1102.1023671283026
262307,135509.0909090909,1230.497988824363,1103.8202268524296
266699,139901.0909090909,1270.379794027692,1105.8833293438224
264209,137411.0909090909,1247.7692077443837,1107.408136431651
264259,137461.0909090909,1248.223235581398,1109.0264732539044
265493,138695.0909090909,1259.428642598909,1111.0559776853581
266846,140048.0909090909,1271.7146358685138,1113.159761070947
272171,145373.0909090909,1320.0686005105285,1115.8051088605268
274291,147493.0909090909,1339.3193807999317,1119.1946990805402
271191,144393.0909090909,1311.1696549050498,1122.4538925057632
270802,144004.0909090909,1307.637318333079,1125.732699933545
271393,144595.0909090909,1313.0039273665873,1129.1493502126445
273170,146372.0909090909,1329.1400766940728,1132.6152171092763
276841,150043.0909090909,1362.474800487657,1136.3633077093962
274441,147643.0909090909,1340.6814643109742,1140.064361025601
271132,144334.0909090909,1310.633902057373,1143.48137452697
270482,143684.0909090909,1304.7315401761882,1146.9016570287656
270881,144083.0909090909,1308.3546823155616,1150.19226918031
272579,145781.0909090909,1323.7734676605646,1153.520474836759
274380,147582.0909090909,1340.1275503498168,1157.3326741674653
271502,144704.0909090909,1313.9937080512782,1161.1695726125051
269531,142733.0909090909,1296.0959307161777,1164.8479245368594
267767,140969.0909090909,1280.077828626316,1168.5475249639862
267169,140371.0909090909,1274.6476556956259,1172.0742315907778
269720,142922.0909090909,1297.8121559400913,1175.776374573792
267763,140965.0909090909,1280.0415063993548,1179.6259857982682
263924,137126.0909090909,1245.1812490734028,1183.2985261663089
261543,134745.0909090909,1223.5604434747854,1186.8993301361013
258828,132030.0909090909,1198.9067319249132,1190.3740959783386
259974,133176.0909090909,1209.3130499492793,1194.0631629596467
262891,136093.0909090909,1235.801033960689,1198.3085048468643
260289,133491.0909090909,1212.1734253224688,1202.7087610320712
259932,133134.0909090909,1208.9316665661872,1207.3995950329672
259190,132392.0909090909,1202.1938934648963,1212.006706300718
259315,132517.0909090909,1203.3289630574318,1216.4354754340893
262217,135419.0909090909,1229.6807387177373,1220.629421370157
263327,136529.0909090909,1239.7601566994529,1225.24833736167
262342,135544.0909090909,1230.8158083102728,1229.7324978911574
262543,135745.0909090909,1232.6410002150699,1234.2233780326326
263010,136212.0909090909,1236.8816202127828,1238.6741221133157
264681,137883.0909090909,1252.0552305257982,1242.9372618917441
269481,142683.0909090909,1295.6419028791634,1247.3976313625722
268533,141735.0909090909,1287.0335350893738,1251.9749584042147
267425,140627.0909090909,1276.9722782211386,1256.1015266092697
267121,140323.0909090909,1274.211788972092,1259.8002189807223
268142,141344.0909090909,1283.4830374039225,1263.397390727819
272506,145708.0909090909,1323.1105870185238,1266.7212377170324
275308,148510.0909090909,1348.5543070048009,1270.1402489408845
272845,146047.0909090909,1326.1888957534802,1273.0117025932968
271569,144771.0909090909,1314.6021053528773,1275.4634529131738
271991,145193.0909090909,1318.4341002972774,1277.825124110187
274521,147723.0909090909,1341.407908850197,1280.043322510704
277896,151098.0909090909,1372.054787848657,1282.0768223871232
276470,149672.0909090909,1359.1059139370113,1284.3035565109756
275609,148811.0909090909,1351.2875545836264,1286.36484289102
274118,147320.0909090909,1337.7484444838624,1287.9312389287193
275641,148843.0909090909,1351.5781323993156,1289.5285088593355
277191,150393.0909090909,1365.6529953467564,1290.4401967560602
279367,152569.0909090909,1385.4122868136153,1291.362054876334
276585,149787.0909090909,1360.1501779621442,1292.341665337476
273719,146921.0909090909,1334.1253023444888,1292.8714250177045
272493,145695.0909090909,1322.9925397809002,1293.0711972659906
272297,145499.0909090909,1321.2127506598044,1292.9126507453052
275651,148853.0909090909,1351.6689379667184,1292.6965334948864
275715,148917.0909090909,1352.2500935980966,1292.9279060806286
273077,146279.0909090909,1328.2955849172263,1293.281139737826
270395,143597.0909090909,1303.9415317397834,1293.265339569098
268956,142158.0909090909,1290.874610590514,1292.915738134597
269506,142708.0909090909,1295.8689167976704,1292.357647117339
271514,144716.0909090909,1314.1026747321616,1291.8371496049858
266474,139676.0909090909,1268.336668761128,1290.9240088191827
263011,136213.0909090909,1236.8907007695232,1289.7399042202496
262050,135252.0909090909,1228.1642857421098,1288.7016333625652
260272,133474.0909090909,1212.019055857884,1287.4490613658104
262001,135203.0909090909,1227.7193384618358,1286.0472050162452
263947,137149.0909090909,1245.3901018784293,1285.3541769258266
261197,134399.0909090909,1220.4185708426471,1284.8589233612117
261636,134838.0909090909,1224.404935251632,1284.8758131967484
261545,134747.0909090909,1223.578604588266,1285.3692506500158
261373,134575.0909090909,1222.0167488289371,1285.6233246276088
263896,137098.0909090909,1244.9269934846748,1285.8058438180883
265280,138482.0909090909,1257.4944840132284,1286.7122649919036
264368,137570.0909090909,1249.213016266089,1287.5178919859013
265114,138316.0909090909,1255.9871115943413,1288.59375634849
266289,139491.0909090909,1266.6567657641754,1289.8603124026247
268680,141882.0909090909,1288.3683769301956,1291.034065166874
272763,145965.0909090909,1325.444290100777,1292.7477478349
271228,144430.0909090909,1311.5056355044403,1294.3615443787833
270922,144124.0909090909,1308.7269851419132,1295.8832640773203
273358,146560.0909090909,1330.8472213612463,1297.7625761002898
274625,147827.0909090909,1342.3522867511865,1299.5685172247977
278289,151491.0909090909,1375.6234466475887,1301.1681481001658
279218,152420.0909090909,1384.059283859313,1303.1086630755647
277213,150415.0909090909,1365.8527675950427,1304.886272863043
276407,149609.0909090909,1358.5338388623734,1306.5727138608484
277245,150447.0909090909,1366.1433454107319,1308.2259200209844
280525,153727.0909090909,1395.9275715188649,1309.6822597109913
285258,158460.0909090909,1438.905846570631,1311.489290502308
283677,156879.0909090909,1424.5494863642414,1313.4565023145233
283174,156376.0909090909,1419.9819663238784,1315.5640995339431
283618,156820.0909090909,1424.0137335165646,1317.6756921983285
283884,157086.0909090909,1426.4291616094802,1319.3761172535144
287402,160604.0909090909,1458.374560221801,1321.1025127009773, STEADY, 1321.1025127009773
288250,161452.0909090909,1466.074872337562,1323.241891868988, STEADY, 1466.074872337562
285245,158447.0909090909,1438.7877993330073,1324.9918967639753, STEADY, 1452.4313358352847
282031,155233.0909090909,1409.6028899697333,1326.428985673693, STEADY, 1438.1551872134341
279816,153018.0909090909,1389.489456790003,1327.1872121615067, STEADY, 1425.9887546075765
281817,155019.0909090909,1407.6596508273124,1328.0273452711178, STEADY, 1422.3229338515234
284653,157855.0909090909,1433.412109742759,1328.9873417297006, STEADY, 1424.171129833396
282152,155354.0909090909,1410.7016373353076,1329.998370917164, STEADY, 1422.2469166193837
278705,151907.0909090909,1379.400958251547,1330.903884035305, STEADY, 1416.891171823404
276026,149228.0909090909,1355.0741467443252,1331.5455161745733, STEADY, 1355.0741467443252
274056,147258.0909090909,1337.1854499659648,1331.8649701606964, STEADY, 1346.1297983551449
274909,148111.0909090909,1344.9311648654273,1331.7302146986704, STEADY, 1345.7302538585725
275585,148787.0909090909,1351.0696212218597,1331.7066052511457, STEADY, 1347.0650956993943
270288,143490.0909090909,1302.969912168573,1331.2000917961725, STEADY, 1338.2460589932298
266718,139920.0909090909,1270.5523246057576,1330.5323076534921, STEADY, 1326.9637699286511
265318,138520.0909090909,1257.8395451693593,1329.871606345069, STEADY, 1317.0888806773235
265297,138499.0909090909,1257.6488534778132,1329.1072050786718, STEADY, 1309.6588772773844
269062,142264.0909090909,1291.8371496049842,1328.6618945761286, STEADY, 1307.6786853137844
269950,143152.0909090909,1299.9006839903568,1329.2931748807132, STEADY, 1306.9008851814417
267448,140650.0909090909,1277.181131026165,1330.098983485846, STEADY, 1304.1990893491438
268884,142086.0909090909,1290.2208105052136,1331.340113981108, STEADY, 1303.0342327788164
268304,141506.0909090909,1284.9540875958487,1332.7988146158675, STEADY, 1301.6434523801267
270001,143203.0909090909,1300.3637923841113,1334.251703694313, STEADY, 1301.5520480946973
275431,148633.0909090909,1349.6712154838558,1336.3373259664215, STEADY, 1304.759992587308
