raw,rawZeroed,scaledZeroed,scaledZeroedAverage
312550,185752.0909090909,1686.732401126474,1750.5894186800413
310142,183344.0909090909,1664.866420495869,1743.715255616511
309125,182327.0909090909,1655.6314942909999,1737.1011596980225
311021,184223.0909090909,1672.8482298705792,1731.1822712035703
312331,185533.0909090909,1684.7437592003519,1725.5080129077014
315464,188666.0909090909,1713.193143467663,1720.0533224738124
318384,191586.0909090909,1739.7083691492935,1715.8686387056193
315845,189047.0909090909,1716.6528355857113,1712.1258148284091
315048,188250.0909090909,1709.4156318637047,1708.5936598675735
315569,188771.0909090909,1714.1466019253928,1705.609425700446
316812,190014.0909090909,1725.4337339535664,1702.6132051984218
320660,193862.0909090909,1760.375716290181,1699.5752141353921
320106,193308.0909090909,1755.3450878560634,1697.4303866333369
316930,190132.0909090909,1726.50523964892,1695.1480795022335
315686,188888.0909090909,1715.209027064006,1692.9425938811532
315709,188911.0909090909,1715.4178798690327,1690.8233735491056
319314,192516.0909090909,1748.1532869177581,1689.1000654909342
323175,196377.0909090909,1783.2133164919962,1688.6449479871112
319341,192543.0909090909,1748.3984619497458,1688.4088535118638
316090,189292.0909090909,1718.877571987081,1688.0474473536005
316343,189545.0909090909,1721.174952842373,1687.9924191797545
318071,191273.0909090909,1736.8661548895845,1688.2357781003939
322529,195731.0909090909,1777.3472768377726,1688.9220865788247
322009,195211.0909090909,1772.6253873328246,1689.8550229783216
319575,192777.0909090909,1750.5233122269724,1691.1464597579245
318894,192096.0909090909,1744.3394530868386,1692.570472665936
318957,192159.0909090909,1744.9115281614766,1693.8922385050519
320472,193674.0909090909,1758.6685716230074,1695.1705992829493
324114,197316.0909090909,1791.7399592711233,1696.887732562537
320664,193866.0909090909,1760.412038517142,1698.5049797179813
317070,190272.0909090909,1727.7765175925597,1699.7493792136697
314065,187267.0909090909,1700.489444588005,1700.6305564397467
314480,187682.0909090909,1704.257875635223,1701.5418811142015
316055,189257.0909090909,1718.559752501171,1701.878769769266
314579,187781.0909090909,1705.1568507525112,1702.2396310941247
307813,181015.0909090909,1643.7178038477466,1702.0643763490373
303400,176602.0909090909,1603.6453069528714,1701.4488962131807
300176,173378.0909090909,1574.3695920221944,1700.4135311336531
298949,172151.0909090909,1563.2277489018654,1698.793014977782
299265,172467.0909090909,1566.0972048317954,1696.9634644057494
294547,167749.0909090909,1523.2551381311332,1694.72438072473
289547,162749.0909090909,1477.852354429711,1691.7643008385323
284846,158048.0909090909,1435.164657193634,1687.973531621733
280994,154196.0909090909,1400.1863526300583,1683.4201772498848
280777,153979.0909090909,1398.2158718174164,1678.1200378917156
280162,153364.0909090909,1392.6313294221416,1672.605415783341
274178,147380.0909090909,1338.2932778882794,1666.5359716581345
270295,143497.0909090909,1303.033476065755,1659.8544980086333
269283,142485.0909090909,1293.843952644587,1652.8868052106782
269332,142534.0909090909,1294.288899924861,1645.5508050313372
271817,145019.0909090909,1316.854083424468,1638.1532386772974
271700,144902.0909090909,1315.7916582858545,1631.1717434330967
269596,142798.0909090909,1296.6861669042962,1623.9928368853625
268467,141669.0909090909,1286.4342183445149,1616.264556654841
267635,140837.0909090909,1278.8791951365984,1608.1472653735661
269341,142543.0909090909,1294.3706249355237,1599.7708150029232
273216,146418.0909090909,1329.5577823041258,1591.56780326602
272212,145414.0909090909,1320.4409033368802,1583.6435646210437
271971,145173.0909090909,1318.2524891624716,1575.8203017670191
273818,147020.0909090909,1335.024277461777,1568.2378552777466
275458,148660.0909090909,1349.9163905158434,1560.727508408992
281363,154565.0909090909,1403.537078067223,1553.590735644533
285410,158612.0909090909,1440.2860911951543,1547.2895557113147
283659,156861.0909090909,1424.3860363429162,1541.2471716451948
283202,156404.0909090909,1420.2362219126062,1535.347715542167
283345,156547.0909090909,1421.5347415264669,1529.4700527753155
285801,159003.0909090909,1443.8365888806054,1523.3837188145724
291007,164209.0909090909,1491.1099672705263,1517.541651830143
291032,164234.0909090909,1491.3369811890334,1512.4004222149288
288482,161684.0909090909,1468.1815615013081,1507.3865020052135
288619,161821.0909090909,1469.425597774727,1502.3515149038608
291929,165131.0909090909,1499.4822405850687,1497.6038366177704
297229,170431.0909090909,1547.609191308576,1493.0090749071865
298292,171494.0909090909,1557.2618231234985,1488.7018036229997
295082,168284.0909090909,1528.1132359871854,1484.253602098204
295400,168602.0909090909,1531.0008530305959,1479.986830097079
296143,169345.0909090909,1537.7477066886272,1475.8435536676218
295620,168822.0909090909,1532.9985755134585,1471.330153745431
297661,170863.0909090909,1551.531991820379,1466.5259943964163
295902,169104.0909090909,1535.5592925142187,1462.028939476358
292427,165629.0909090909,1504.0043578417303,1457.5534962813413
291972,165174.0909090909,1499.8727045249009,1453.5411614800794
290652,163854.0909090909,1487.8863696277253,1449.2137313599294
291957,165159.0909090909,1499.7364961737965,1444.8372662333818
293271,166473.0909090909,1511.6683477305303,1440.9674961729424
288796,161998.0909090909,1471.0328563177575,1437.5137972223424
285509,158711.0909090909,1441.1850663124424,1434.2645924095339
283273,156475.0909090909,1420.8809414411664,1431.1948193979133
281997,155199.0909090909,1409.2941510405635,1428.1161474406874
284070,157272.0909090909,1428.118145163173,1425.3565662473147
281872,155074.0909090909,1408.159081448028,1423.0546451136527
275038,148240.0909090909,1346.1025566849241,1420.419649158757
270769,143971.0909090909,1307.3376599606497,1417.8631092140974
268662,141864.0909090909,1288.2049269088704,1415.6234806996736
267958,141160.0909090909,1281.8122149637102,1413.2954075625994
270202,143404.0909090909,1302.1889842889084,1411.4865606599346
266007,139209.0909090909,1264.0960487634152,1410.0026160774376
263488,136690.0909090909,1241.2221263346387,1408.766389082815
260997,134199.0909090909,1218.6024594945902,1407.2615592198154
259042,132244.0909090909,1200.849971067334,1405.392780642665
260586,133788.0909090909,1214.8703506743334,1403.3531059876623
260443,133645.0909090909,1213.5718310604725,1401.3087094431546
256153,129355.09090909091,1174.6162426446524,1398.8673109579618
255214,128416.09090909091,1166.0895998655253,1396.460418588382
256020,129222.09090909091,1173.4085285981946,1394.351005257614
255475,128677.09090909091,1168.4596251747396,1391.8327852623984
257811,131013.09090909091,1189.671805720044,1389.035065730717
256291,129493.09090909091,1175.8693594748115,1386.1436348534755
255127,128329.09090909091,1165.2995914291205,1383.0845768988086
254970,128172.09090909091,1163.8739440208958,1379.6615702299907
255952,129154.09090909091,1172.791050739855,1376.119063434471
259607,132809.0909090909,1205.9804856255948,1372.1679315856386
261003,134205.0909090909,1218.656942835032,1367.7353486184359
258776,131978.0909090909,1198.4345429744185,1363.2163187510662
259696,132898.0909090909,1206.7886551754802,1358.9473674163237
261556,134758.0909090909,1223.6784907124093,1354.9902424000422
261610,134812.0909090909,1224.1688407763845,1350.5968874379578
265748,138950.0909090909,1261.7441845676815,1346.009571783901
266437,139639.0909090909,1268.0006881617376,1341.542845923355
264276,137478.0909090909,1248.3776050459828,1337.1467667942484
263906,137108.0909090909,1245.0177990520776,1332.6586108197953
264275,137477.0909090909,1248.3685244892426,1327.6363364978786
264398,137600.0909090909,1249.4854329682976,1321.673861331073
268481,141683.0909090909,1286.561346138879,1316.259851791381
267379,140581.0909090909,1276.5545726110854,1311.2286785238591
266595,139797.0909090909,1269.4354161267024,1305.9973697857813
265407,138609.0909090909,1258.6477147192445,1300.4153699463939
266117,139319.0909090909,1265.0949100048465,1295.0572966362217
269628,142830.0909090909,1296.9767447199852,1289.966191694214
271058,144260.0909090909,1309.961940858592,1285.4542446611015
269207,142409.0909090909,1293.1538303323255,1281.2372341109133
270665,143867.0909090909,1306.3932820596601,1277.3676456616083
270898,144100.0909090909,1308.5090517801464,1273.7800993046565
273147,146349.0909090909,1328.9312238890461,1270.3639938589615
277160,150362.0909090909,1365.3714980878076,1267.4380568661072
275774,148976.0909090909,1352.7858464457734,1265.0731166686676
274451,147653.0909090909,1340.772269878377,1263.0648607399864
274880,148082.0909090909,1344.667828719959,1261.5405984855624
276372,149574.0909090909,1358.2160193764635,1260.5190358522805
279747,152949.0909090909,1388.8628983749236,1259.7339309165152
284542,157744.0909090909,1432.4041679445875,1260.2188326464466
282183,155385.0909090909,1410.9831345942564,1261.5164442046334
282082,155284.0909090909,1410.0659983634878,1263.5710109726904
283006,156208.0909090909,1418.4564327915105,1266.1760410903432
283851,157053.0909090909,1426.1295032370508,1269.0623868558098
287801,161003.0909090909,1461.9977023611743,1272.258561217255
288006,161208.0909090909,1463.8592164929328,1276.2538245718451
284131,157333.0909090909,1428.6720591243304,1280.0028232276388
282610,155812.0909090909,1414.8605323223578,1283.9279846841944
281745,154947.0909090909,1407.0058507420117,1288.051102277688
283108,156310.0909090909,1419.3826495790195,1292.1413482557816
286089,159291.0909090909,1446.4517892218075,1296.7989474190083
282235,155437.0909090909,1411.455323544751,1301.5357290370102
279225,152427.0909090909,1384.122847756495,1305.8963939948294
276475,149677.0909090909,1359.1513167207129,1309.6112497572797
275824,149026.0909090909,1353.2398742827877,1313.3068547394405
277739,150941.0909090909,1370.6291404404324,1316.9260014338481
276290,149492.0909090909,1357.4714137237602,1320.5580425188268
272313,145515.0909090909,1321.358039567649,1323.6792114815973
269951,143153.0909090909,1299.909764547097,1326.3999278921212
268426,141628.0909090909,1286.0619155181632,1328.6653451876873
269634,142836.0909090909,1297.0312280604269,1330.4863600363838
271178,144380.0909090909,1311.0516076674262,1332.3342533330315
268045,141247.0909090909,1282.602223400115,1334.0176069415456
265103,138305.0909090909,1255.887225470198,1334.99957834744
263539,136741.0909090909,1241.6852347283932,1335.3597132277594
261818,135020.0909090909,1226.0575965783637,1335.3974883437988
262261,135463.0909090909,1230.0802832143097,1334.7642103167314
264605,137807.0909090909,1251.3651082135364,1334.4314987177672
262042,135244.0909090909,1228.0916412881875,1334.0257794426116
260318,133520.0909090909,1212.436761467937,1333.3741586909287
258293,131495.0909090909,1194.048634068861,1332.2877608825208
258748,131950.0909090909,1198.1802873856905,1331.2616579708688
262208,135410.0909090909,1229.5990137070746,1330.1224113222324
261569,134771.0909090909,1223.7965379500329,1329.0672506290111
258790,131992.0909090909,1198.5616707687825,1327.649775721853
257087,130289.09090909091,1183.097482640078,1326.1387710802694
255920,129122.09090909091,1172.5004729241662,1324.286882338656
257061,130263.09090909091,1182.8613881648307,1322.0045752075525
260117,133319.0909090909,1210.61156956314,1320.0175677816435
258299,131501.0909090909,1194.1031174093027,1318.0365535231833
256385,129587.09090909091,1176.7229318083982,1315.4431465181583
257220,130422.09090909091,1184.305196686536,1312.959069416286
257966,131168.0909090909,1191.079292014788,1310.202030778801
261050,134252.0909090909,1219.0837290018253,1307.2762753970812
260797,133999.0909090909,1216.7863481465333,1304.5562854310965
258080,131282.0909090909,1192.1144754831805,1301.5831295431926
257766,130968.09090909091,1189.2631806667312,1298.4750365821278
258441,131643.0909090909,1195.3925564664232,1295.2185673239271
258766,131968.0909090909,1198.3437374070156,1291.408184104569
260905,134107.0909090909,1217.767048274484,1287.115441711167
258294,131496.0909090909,1194.0577146256014,1282.7769333117938
257094,130296.09090909091,1183.16104653726,1278.238834275269
255933,129135.09090909091,1172.6185201617898,1273.3220760226745
255071,128273.09090909091,1164.7910802516647,1268.095307562967
257746,130948.09090909091,1189.0815695319254,1262.6369849063822
258452,131654.0909090909,1195.4924425905663,1257.2696494283348
254863,128065.09090909091,1162.9023244496855,1251.954254734842
254014,127216.09090909091,1155.192931777184,1246.7609027239387
252950,126152.09090909091,1145.5312194055214,1241.5314100972087
253117,126319.09090909091,1147.0476723811487,1236.0847105532512
256680,129882.09090909091,1179.4016960467823,1230.7437086897507
254469,127671.09090909091,1159.3245850940134,1225.7010939207357
250938,124140.09090909091,1127.261139244069,1220.5638597504874
250343,123545.09090909091,1121.8582079835996,1215.817997575745
248911,122113.09090909091,1108.8548507315124,1210.9302971047193
249323,122525.09090909091,1112.5960401085097,1205.769635098081
251950,125152.09090909091,1136.450662665237,1201.3492200769106
249725,122927.09090909091,1116.246423918104,1197.2469877639196
247406,120608.09090909091,1095.1886128373844,1193.1525647297253
246140,119342.09090909091,1083.6926280041841,1189.1051789794458
247285,120487.09090909091,1094.0898654718098,1185.0463517276733
249604,122806.09090909091,1115.1476765525294,1181.1282731053752
248215,121417.09090909091,1102.5347832402745,1177.5269243021785
245320,118522.09090909091,1076.246571477151,1173.9341112223174
244778,117980.09090909091,1071.3249097239168,1170.526904722228
244815,118017.09090909091,1071.6608903233073,1167.4389705971269
246396,119598.09090909091,1086.017250529697,1164.5577099434347
250243,123445.09090909091,1120.9501523095712,1161.9494108253555
247439,120641.09090909091,1095.4882712098138,1159.297343423788
246555,119757.09090909091,1087.4610590514023,1156.7978293754572
246637,119839.09090909091,1088.2056647041056,1154.6809699881621
246642,119844.09090909091,1088.251067487807,1152.4823855902046
248970,122172.09090909091,1109.3906035791892,1150.0782173876466
252154,125356.09090909091,1138.303096240255,1148.3683485534514
250645,123847.09090909091,1124.6005361191656,1146.889125860459
250151,123353.09090909091,1120.114741089465,1145.6294710294467
249832,123034.09090909091,1117.2180434893144,1144.5238224407497
251213,124415.09090909091,1129.7582923476473,1143.461760524406
257359,130561.09090909091,1185.5673940734355,1142.960877014612
255902,129104.09090909091,1172.337022902841,1142.5255551244827
253741,126943.09090909091,1152.7139397870862,1142.0453752840563
254482,127684.09090909091,1159.442632331637,1141.5481239969583
254058,127260.09090909091,1155.5924762737563,1140.8383876821376
257091,130293.09090909091,1183.133804867039,1140.119389199442
258764,131966.0909090909,1198.325576293535,1139.750173762382
255948,129150.09090909091,1172.754728512894,1139.3629788229762
255506,128708.09090909091,1168.7411224336884,1138.9525376583151
256297,129499.09090909091,1175.9238428152532,1138.5631633852918
256629,129831.09090909091,1178.9385876530278,1138.1750603902121
260068,133270.0909090909,1210.166622282866,1138.0230518703797
259626,132828.0909090909,1206.1530162036602,1138.264957901941
258292,131494.0909090909,1194.0395535121208,1138.4825280414382
258945,132147.0909090909,1199.9691570635266,1139.0295407794729
259901,133103.0909090909,1208.6501693072385,1139.9067225605843
262149,135351.0909090909,1229.0632608593978,1140.7063563871338
264326,137528.0909090909,1248.8316328829972,1141.7731401929825
261293,134495.0909090909,1221.2903042897144,1142.940899789783
261296,134498.0909090909,1221.3175459599352,1144.2633920734384
261548,134750.0909090909,1223.605846258487,1145.8248846104975
261564,134766.0909090909,1223.7511351663316,1147.3589538662013
266057,139259.0909090909,1264.5500766004295,1149.0619214772742
267805,141007.0909090909,1280.4228897824466,1151.483887571043
264579,137781.0909090909,1251.1290137382891,1153.9612450609275
262741,135943.0909090909,1234.4389504496462,1156.2128599102482
261926,135128.0909090909,1227.0382967063144,1158.5765288297441
264211,137413.0909090909,1247.7873688578643,1161.2803554047314
268632,141834.0909090909,1287.9325102066618,1164.30999235556
265036,138238.0909090909,1255.2788281685991,1167.0906404405698
262614,135816.0909090909,1233.2857197436301,1169.8525825786949
262590,135792.0909090909,1233.0677863818632,1172.8400857462484
263191,136393.0909090909,1238.5252009827743,1175.7287924564678
265291,138493.0909090909,1257.5943701373717,1178.5777263281645
267338,140540.0909090909,1276.1822697847338,1182.0506760590536
264863,138065.0909090909,1253.7078918525299,1185.599902466561, STEADY, 1185.5999024665653
261143,134345.0909090909,1219.9282207786716,1188.571968687656, STEADY, 1186.2730067471948
257635,130837.09090909091,1188.073627733754,1190.900223435865, STEADY, 1186.3076340738594
256635,129837.09090909091,1178.9930709934695,1192.7597398451403, STEADY, 1186.169623449701
258141,131343.0909090909,1192.668389444338,1194.1941045878355, STEADY, 1186.28997096812
255747,128949.09090909091,1170.929536608097,1195.7029298958012, STEADY, 1186.0106903433923
250745,123947.09090909091,1125.508591793194,1196.463880550637, STEADY, 1184.9302957264247
247413,120615.09090909091,1095.2521767345663,1196.604810791246, STEADY, 1183.356995393234
246505,119707.09090909091,1087.007031214388,1196.5799300657777, STEADY, 1181.6957891142886
246625,119827.09090909091,1088.0966980232222,1196.1540519546586, STEADY, 1180.1093638415587
249066,122268.09090909091,1110.2623370262565,1195.5932367703786, STEADY, 1178.9452467279705
246289,119491.09090909091,1085.0456309584865,1194.8021386671649, STEADY, 1177.4059087645362
244123,117325.09090909091,1065.3771450590305,1193.7073867465563, STEADY, 1175.598993220899
243237,116439.09090909091,1057.3317717871385,1192.509661312513, STEADY, 1173.7217357378236
243286,116488.09090909091,1057.7767190674124,1191.070029846908, STEADY, 1171.9100948523483
245580,118782.09090909091,1078.607516229625,1188.930832290032, STEADY, 1170.474670565845
245483,118685.09090909091,1077.7267022258172,1187.0386258764913, STEADY, 1169.0693983182687
242208,115410.09090909091,1047.9878789013858,1184.9441046587774, STEADY, 1047.9878789013858
239708,112910.09090909091,1025.2864870506746,1182.2609817531581, STEADY, 1036.6371829760303
238237,111439.09090909091,1011.9289880857162,1179.387711989397, STEADY, 1028.4011180125922
239394,112596.09090909091,1022.4351922342254,1176.1737397367408, STEADY, 1026.9096365680005
242078,115280.09090909091,1046.8074065251487,1173.1433763413731, STEADY, 1030.8891905594303
241246,114448.09090909091,1039.2523833172322,1170.4733294374598, STEADY, 1032.283056019064
240077,113279.09090909091,1028.6372124878396,1167.671251238543, STEADY, 1031.762221228889
238929,112131.09090909091,1018.2127333499931,1164.5170290492379, STEADY, 1030.068535244027
240650,113852.09090909091,1033.8403715000227,1161.615064726178, STEADY, 1030.48762816136
243602,116804.09090909091,1060.6461749973423,1158.6246557804673, STEADY, 1033.503482844958
244214,117416.09090909091,1066.2034757223964,1155.8256649708421, STEADY, 1036.4762094701798
240933,114135.09090909091,1036.410169057523,1152.6730772817502, STEADY, 1036.4707061024585
241098,114300.09090909091,1037.90846091967,1149.431863358873, STEADY, 1036.5813026268595
243279,116481.09090909091,1057.7131551702305,1146.413123076133, STEADY, 1038.0907206656716
244881,118083.09090909091,1072.2602070681662,1143.2770620003084, STEADY, 1040.368686425838
248941,122143.09090909091,1109.127267433721,1140.4829746913229, STEADY, 1044.6660977388306
248962,122164.09090909091,1109.317959125267,1138.2435277880338, STEADY, 1109.317959125267
246849,120051.09090909091,1090.130742733046,1135.619791723496, STEADY, 1099.7243509291563
247412,120614.09090909091,1095.2430961778261,1133.052536721883, STEADY, 1098.2305993453797
248995,122197.09090909091,1109.6176174976963,1130.76986636851, STEADY, 1101.0773538834587
252203,125405.09090909091,1138.7480435205289,1128.2538257069123, STEADY, 1108.6114918108728
254181,127383.09090909091,1156.7093847528115,1125.7795556063195, STEADY, 1116.6278073011958
251775,124977.09090909091,1134.861565235687,1123.4542066362674, STEADY, 1119.2326298632659
251808,125010.09090909091,1135.1612236081164,1121.468652099437, STEADY, 1121.2237040813723
252607,125809.09090909091,1142.4165884436038,1119.7762179341826, STEADY, 1123.578469010509
254903,128105.09090909091,1163.2655467192967,1118.0857814914111, STEADY, 1163.2655467192967
260933,134135.0909090909,1218.021303863212,1116.687557364542, STEADY, 1190.6434252912543
262777,135979.0909090909,1234.7658504922965,1116.277297811016, STEADY, 1205.3509003582683
261399,134601.0909090909,1222.2528433041846,1116.0566402822274, STEADY, 1209.5763860947475
260830,134032.0909090909,1217.0860065189627,1115.7370046849692, STEADY, 1211.0783101795905
261784,134986.0909090909,1225.748857649194,1115.4814778182974, STEADY, 1213.5234014245243
263230,136432.0909090909,1238.8793426956454,1115.107177269463, STEADY, 1217.14567874897
266107,139309.0909090909,1265.0041044374436,1114.883613962517, STEADY, 1223.1279819600295
266410,139612.0909090909,1267.75551312975,1115.1645663880615, STEADY, 1228.0865965344428
266110,139312.0909090909,1265.0313461076646,1116.0666288946413, STEADY, 1265.0313461076646
267842,141044.0909090909,1280.7588703818371,1117.9203337476033, STEADY, 1272.8951082447509
267648,140850.0909090909,1278.997242374222,1119.9204171752183, STEADY, 1274.9291529545746
272102,145304.0909090909,1319.4420420954489,1122.4558902282406, STEADY, 1286.0573752397931
275815,149017.0909090909,1353.158149272125,1126.100462481521, STEADY, 1353.158149272125
273632,146834.0909090909,1333.3352939080842,1130.2569965238188, STEADY, 1343.2467215901047
274419,147621.0909090909,1340.481692062688,1135.161586830381, STEADY, 1340.481692062688
275931,149133.0909090909,1354.211493853998,1140.5056760831733, STEADY, 1347.346592958343
277117,150319.0909090909,1364.9810341479754,1146.0433628056683, STEADY, 1353.2247400215535
281055,154257.0909090909,1400.7402665912155,1151.8529213969675, STEADY, 1400.7402665912155
279357,152559.0909090909,1385.3214812462127,1157.8584384027217, STEADY, 1393.030873918714
275888,149090.0909090909,1353.8210299141658,1163.6273160998244, STEADY, 1379.9609259171982
275778,148980.0909090909,1352.8221686727345,1169.5371240375364, STEADY, 1373.176236606082
277410,150612.0909090909,1367.6416372728788,1175.7344224016458, STEADY, 1372.0693167394413
279727,152929.0909090909,1388.6812872401179,1181.9358978218556, STEADY, 1374.8379784895542
281105,154307.0909090909,1401.1942944282298,1188.405249665904, STEADY, 1401.1942944282298
277066,150268.0909090909,1364.5179257542209,1194.7358506029607, STEADY, 1382.8561100912254
