raw,rawFiltered,average,std,stdstd
116187,116187,99460.72000000002,14713.720271963846,2509.4422927373826,2
123176,123176,99885.60000000002,15081.087057636123,2397.4526289077507,1
130142,130142,100530.04000000002,15660.638782578435,2240.5368333349847,1
124069,124069,101194.06000000003,15938.294668389079,1909.5326498738843,1
120426,120426,101849.74000000002,16041.306193461918,1567.9304849480002,1
118334,118334,102400.10000000002,16125.146710960482,1297.1396385647242,1
115507,115507,102835.48000000003,16179.18346918656,964.5787997005032,1
110824,110824,103218.24000000002,16137.211142647902,709.8088302939581,1
110256,110256,103649.56000000003,16030.993502787018,592.6308107055067,2
111379,111379,104161.32000000002,15860.23883608313,469.9386067488588,1
111142,111142,104721.82000000002,15599.690556789887,321.12141560052413,1
108839,108839,105251.76000000002,15277.15306012215,275.36181965397464,2
109852,109852,105827.62000000002,14892.187291180553,404.2903260199339,3
114279,114279,106488.76000000002,14514.128357652055,555.8065444919301,1
115460,115460,107155.44000000002,14140.51771352094,700.9351869121103,1
112654,112654,107766.94000000002,13697.022863980312,840.545499205025,1
114297,114297,108375.14000000001,13292.34106846493,954.0287905733771,2
120476,120476,109068.96000000002,12997.202492782799,1023.862481243939,1
120025,120025,109742.12000000002,12671.513119813251,1059.6326048126202,2
115515,115515,110297.22000000003,12298.83570146375,1071.8605826384457,3
115326,115326,110776.90000000002,12014.617429198455,1055.5655259054322,4
114829,114829,111243.30000000002,11706.274125015154,1024.4212098254498,5
114241,114241,111699.98000000001,11363.909776991337,995.7791911620975,6
112205,112205,111961.74,11220.891244121356,940.4906595635127,7
110756,110756,112128.98000000001,11139.060745843848,857.1582402855306,1
110658,110658,112381.78000000001,10957.903402184165,782.2208823281885,2
112913,112913,112613.64000000001,10843.443745895456,708.6032522716143,1
113601,113601,112686.24000000002,10837.6578734706,608.9335056256102,2
113095,113095,112830.32000000002,10794.160694449536,500.16364405166956,1
112825,112825,113063.58000000002,10664.731670492196,412.1003916575049,2
113436,113436,113329.90000000002,10503.219693503477,339.6305226406423,1
113526,113526,113618.46000000002,10304.571151115375,308.3133823453989,2
113877,113877,113990.72000000002,9965.401242378515,361.8889144314267,3
113924,113924,114368.30000000002,9591.034259661428,455.8270196608489,4
114375,114375,114658.44000000002,9364.752204217644,534.4802999760617,1
114010,114010,114985.76000000002,9044.889804878732,628.4552096898719,2
112900,112900,115401.26000000002,8442.281224432127,775.0606876962469,1
112779,112779,115788.62000000002,7847.812354764809,935.5278492990009,1
112888,112888,116022.44000000003,7579.145823006652,1035.0130538420692,2
112944,112944,116260.02000000003,7287.114846055272,1094.0227379740254,1
113307,113307,116522.22000000003,6931.615125755262,1125.2521797813945,2
113511,113511,116527.68000000004,6929.13308701739,1079.3932783871533,3
113588,113588,116496.08000000003,6938.857726859597,990.144818171635,4
113214,113214,116579.54000000004,6873.474929640693,882.0121799993191,1
113680,113680,116288.90000000004,6679.973812074353,738.6527396897422,1
114314,114314,115897.34000000004,6192.685435608625,609.1561674789631,1
114708,114708,115676.02000000003,6031.392268755134,529.9256283779116,2
113627,113627,115218.24000000003,5250.333751524682,640.9253187608131,3
113766,113766,114708.82000000004,3976.261956611923,960.9856204982151,1
114853,114853,114530.30000000003,3759.500260672858,1163.3727753354826,1
114421,114421,114494.98000000003,3752.058173802652,1281.8342931096167,2
114810,114810,114327.66000000002,3541.853631137134,1342.1221070863833,1
115096,115096,114026.74000000002,2732.053116687029,1419.4596814299034,2
115690,115690,113859.16000000002,2339.747878383335,1433.96954939668,3
115817,115817,113766.98000000003,2163.3580331510825,1362.2817660444284,4
116893,116893,113738.16000000002,2111.296751856385,1242.5306586957415,5
117755,117755,113783.12000000002,2171.560900734612,990.6382129266258,1
117153,117153,113909.70000000003,2179.8275734560552,747.2409066272222,1
117009,117009,114044.76000000002,2158.362755052845,674.2277891773656,2
117652,117652,114170.22000000003,2181.9504237262818,584.3186841592793,1
117124,117124,114289.86000000003,2176.6230542745093,425.16318647795094,1
116002,116002,114433.12000000002,2044.885196190555,182.47205326293243,1
116293,116293,114561.94000000003,1953.051647140771,95.20248582748246,2
117791,117791,114632.18000000004,2004.0989365795476,79.59520563196226,3
119876,,114632.18000000004,2004.0989365795476,78.21088432297083,4
119954,,114632.18000000004,2004.0989365795476,86.29516196039235,5
119261,119261,114708.20000000004,2103.6747086941145,103.20308670381395,6
119035,119035,114835.82000000004,2167.7614323534904,108.45243933035493,7
118946,118946,114928.80000000003,2241.1178906963487,110.14933148922894,8
119150,119150,114902.28000000003,2182.3950425161925,117.387712924093,9
119572,119572,114893.22000000003,2161.9543315248943,133.9353711586959,10
121066,121066,115004.24000000003,2327.2415307396104,158.90383986477102,11
120668,120668,115111.08000000003,2458.481505645149,170.66435819960932,12
119114,119114,115196.78000000003,2521.0439923966487,169.00773001296102,13
117636,117636,115264.68000000002,2540.035034718858,161.1228777264772,14
119151,119151,115403.60000000002,2558.772369711543,153.59329323028152,15
119981,119981,115588.10000000002,2549.5732760599794,152.01387239919944,16
121152,121152,115797.98000000003,2566.962449978419,144.09064657133683,17
119918,119918,115938.08000000003,2596.670428375384,115.25715383824749,18
120449,120449,116075.04000000004,2649.843089392123,85.58637580882989,19
120237,120237,116217.88000000003,2677.702482651719,60.2670549312265,1
118865,118865,116338.68000000004,2658.08392222653,55.475571151021995,2
118969,118969,116449.34000000004,2650.099081996589,57.286154858610686,3
120301,120301,116584.84000000004,2670.290668522652,59.998222016772615,4
119220,119220,116691.70000000004,2666.6958225487856,57.859744054692484,5
120255,120255,116818.32000000004,2682.5310543587625,40.915854014747936,6
120145,120145,116933.72000000003,2698.9989702849325,18.60064966797517,7
118783,118783,117029.18000000004,2678.23015956417,28.502501921097636,8
119291,119291,117157.00000000004,2630.1887536827294,51.04603887555651,9
120222,120222,117305.86000000004,2588.4899846047497,74.20844251406137,10
120604,120604,117460.18000000005,2550.2295088087826,93.1028129702061,11
120741,120741,117616.12000000005,2507.3314949561554,110.17677849806321,12
121557,121557,117781.12000000005,2489.7242067343627,122.6718473786074,13
121566,121566,117942.22000000006,2468.724620446564,131.88206401391994,14
120449,120449,118079.44000000006,2412.9372570373675,140.87256080506663,15
120350,120350,118222.16000000006,2330.5698733140357,142.93760486726208,16
120581,120581,118360.18000000007,2260.78848802779,140.7609986568323,17
120466,120466,118483.22000000006,2203.9246474412334,150.74890351424295,18
120934,120934,118607.74000000006,2162.6047610229084,170.2053088811206,19
120498,120498,118745.16000000006,2057.493945167016,189.1769460128757,1
119952,119952,118868.88000000006,1936.8178194138234,212.21186577538862,2
120167,120167,118975.16000000006,1857.7201873260958,234.8563985554536,3
120647,120647,119099.68000000007,1754.056036048703,251.40822617895628,4
120061,120061,119204.70000000007,1648.0713000349454,262.56062278668554,5
119571,119571,119294.20000000007,1540.5141868865937,271.8918191889381,6
119695,119695,119374.30000000008,1452.6443508301857,270.26956384118364,7
120932,120932,119476.60000000008,1376.644921538897,250.56695765290718,8
121193,121193,119562.60000000008,1346.5422533284363,226.92149706678325,9
120927,120927,119626.04000000008,1334.5541571621636,203.37105623143518,10
120494,120494,119692.86000000009,1292.0210680940158,172.9402907864982,11
119751,119751,119747.70000000008,1233.8219198890868,149.39858470894444,12
120002,120002,119794.70000000008,1197.3143822734212,148.54528241974128,13
120126,120126,119854.74000000008,1135.5612499547412,171.24233652617755,14
118562,118562,119905.94000000008,1011.6468437151208,187.44723360516403,15
118081,118081,119941.70000000007,909.7757800682322,190.57247695950238,16
120180,120180,119989.48000000007,856.7581745152792,187.73284593716116,17
121045,121045,120025.16000000006,862.803740371325,174.42081397087014,18
119997,119997,120044.40000000007,851.1566483314024,154.2521486758292,19
120269,120269,120070.86000000007,837.0464505621793,129.62998719200323,20
119664,119664,120081.14000000007,828.7895513329914,94.5812022020609,21
118710,118710,120063.90000000007,847.9451220443123,46.777226831088754,1
117996,,120063.90000000007,847.9451220443123,18.461252340271383,2
118033,,120063.90000000007,847.9451220443123,28.317297692917254,3
118003,,120063.90000000007,847.9451220443123,36.88134846464989,4
118602,118602,120014.62000000007,859.7914605290925,38.92019163642906,5
118476,,120014.62000000007,859.7914605290925,41.68537118323022,6
