raw,rawFiltered,average,std,stdstd
144112,144112,145293.8484848485,46830.04164262263,2474.923901849873,3
136111,136111,145023.76470588238,46162.305406836516,2357.376535538121,1
132597,132597,144668.71428571432,45545.14223089717,2231.624156990385,1
140706,140706,144558.63888888893,44912.83726295286,2122.6126231628928,2
137985,137985,144380.97297297302,44314.57299591276,2029.228179277015,1
143095,143095,144347.13157894742,43728.08361139088,1940.6369240050885,2
165433,165433,144887.79487179493,43292.308416267246,1846.2316741090087,1
176855,176855,145686.97500000006,43038.09051322299,1727.8493599602157,2
161650,161650,146076.3170731708,42581.254461145574,1606.9644394113864,1
153426,153426,146251.30952380958,42086.199579235494,1501.9811310719945,2
165877,165877,146707.7209302326,41698.986248525005,1405.9997312623066,1
183669,183669,147547.75000000006,41588.82119530165,1280.6207472550482,1
197397,197397,148655.51111111118,41775.44435437439,1100.0599774463162,1
202612,202612,149828.47826086963,42061.41015113141,891.5963734421978,1
192134,192134,150728.5957446809,42056.98756153929,697.8145490383772,1
175036,175036,151235.00000000006,41761.146231176004,555.9263231631113,1
159824,159824,151410.28571428577,41350.652204712576,471.0354471956224,2
149825,149825,151378.58000000005,40935.658860748765,427.9589404428367,1
141270,141270,153733.90000000005,36676.77927040485,1544.6710701265565,1
138567,138567,156048.78000000006,31649.24786739171,3215.30849727947,1
143258,143258,158390.18000000005,25733.021082406907,5324.630118613447,1
152965,152965,160459.50000000006,20526.791241935458,7450.726026396325,1
181275,181275,161809.76000000007,19610.673810514465,8725.413067538906,1
174766,174766,161910.04000000007,19663.778141506733,9285.936434572566,1
152998,152998,161611.36000000007,19683.449142627367,9287.762184009272,2
170832,170832,161889.82000000007,19713.416508246304,8779.991690192906,1
209490,209490,162714.82000000007,20795.365166969248,7641.834522614199,1
236716,236716,163815.88000000006,23099.30089040787,5653.533520223019,1
213557,213557,164869.18000000005,24120.13390567303,3688.0681724777255,1
162758,162758,165200.90000000005,23974.325272883023,2190.240337535635,1
137837,137837,165041.32000000007,24128.882693104497,1931.9117241577408,1
130315,130315,164593.96000000008,24557.41504308623,2093.8972796466974,1
133433,133433,164334.2800000001,24815.544945892238,2098.4143954688034,2
131907,131907,164031.56000000008,25115.143520322512,2008.6158961509755,3
124052,124052,163210.86000000007,25730.175103181824,1820.4349720456607,1
115525,115525,162375.38000000006,26572.988298563596,1486.58676898546,1
113980,113980,161590.76000000007,27398.36888324555,1231.9363841895058,1
129905,129905,160466.04000000007,27521.465884621735,1280.5314624951304,2
130773,130773,158620.62000000005,26331.331534800862,1231.5430008858295,3
125607,125607,157057.34000000005,25921.458714053853,1104.1580317467508,1
137300,137300,156107.66000000006,25757.558617702853,954.2190169563635,1
143768,143768,155526.14000000007,25701.301583390647,839.427594378614,2
118625,118625,154683.50000000006,26201.784398204614,724.7131271555021,1
114042,114042,153999.90000000005,26800.481478697333,637.7241480660914,2
131486,131486,153696.40000000005,26967.27683767864,616.6542852729881,3
121849,121849,152989.14000000004,27327.12484328344,663.1979114463816,4
114215,114215,152290.32000000004,27857.821562670673,729.9677602972987,5
140547,140547,152140.16000000003,27900.448504896816,782.742251271288,6
153951,153951,152007.40000000002,27875.712124356553,848.929980033123,1
158511,158511,152088.48,27888.61197567206,843.2525453437917,2
186379,186379,152933.82,28271.97178810843,800.8064777095167,3
215953,215953,154530.66,29504.621439774462,861.8999998207682,4
231656,231656,156511.84,31240.07465891205,1248.3988879161018,1
221683,221683,158131.38,32454.097818851766,1701.206534828126,1
206742,206742,159506.52000000002,33023.01879310247,2015.2289116433403,1
189904,189904,160442.7,33207.479778658286,2193.7592295335076,1
174768,174768,160629.40000000002,33261.2098228552,2282.3552525239097,2
162386,162386,160340.02000000002,33181.631199499505,2238.9631414178525,3
156338,156338,160233.78000000003,33185.77051164548,2059.6979032143413,1
152277,152277,160210.80000000002,33190.87413672618,1708.7244394978995,1
140719,140719,159707.64,33291.702342631856,1180.0473857218983,1
129631,129631,158626.88,33373.32097208186,616.493324052437,1
128012,128012,157239.18,33174.324633179785,242.51153821618016,1
130563,130563,155798.19999999998,32734.048133403838,166.66844843848486,2
124534,124534,154446.19999999998,32601.122680055043,235.6983040413126,3
120189,120189,153349.25999999998,32811.922229464086,250.45297901675292,4
130008,130008,152752.93999999997,32959.43698027015,244.99314379361866,5
133331,133331,152423.05999999997,33069.44879577523,241.26802439253393,6
127143,127143,152140.51999999996,33223.52221739289,243.81387523671253,7
139348,139348,152156.13999999996,33217.31998521854,245.54109242311785,8
155314,155314,152397.25999999995,33195.60380279894,237.46974819895843,9
159506,159506,152528.07999999996,33210.46875720967,218.61448526310136,10
177633,177633,152455.23999999996,33151.279935809405,217.08876846145242,11
176122,176122,152482.35999999996,33170.06988582326,198.81361103420193,12
152507,152507,152472.53999999995,33169.988457164094,127.7798145326503,13
148124,148124,152018.37999999995,33070.81301564265,80.7254564803214,1
153215,153215,150892.87999999995,32037.178701402518,342.1581580128818,1
158708,158708,149332.71999999994,29628.636205563005,1081.801950306964,1
179707,179707,148655.71999999994,28519.371123529334,1635.9732091306296,1
208998,208998,149580.51999999993,29687.465424478374,1762.3197959904685,1
209636,209636,151016.49999999994,30800.3015097255,1730.273982186577,2
201620,201620,152442.59999999995,31452.631910223332,1649.6738515665288,3
186701,186701,153507.95999999993,31691.931523944688,1556.2853313295175,1
164458,164458,154158.97999999992,31575.635143882686,1435.8851395637862,1
149626,149626,154670.45999999993,31289.638479988855,1274.8965049956414,1
138828,138828,155136.51999999993,30873.88207351967,1067.2551799768792,1
131897,131897,155494.85999999993,30495.77855639038,978.6733448753577,2
127188,127188,155440.51999999993,30543.711377132928,924.721833524696,1
121718,121718,155259.41999999993,30715.793066818238,578.3063465249679,1
117019,117019,155087.65999999992,30904.55818199638,411.7248552141714,1
114395,114395,154629.5599999999,31331.640483804855,412.37191214198657,2
111418,111418,153982.5599999999,31878.49424057541,466.33716784315504,3
110820,110820,153826.4599999999,32069.78357532834,522.2807782866563,4
109667,109667,153738.9599999999,32183.97823946566,596.400984459456,1
108399,108399,153277.2199999999,32661.990238985734,736.1482819101402,1
110114,110114,153042.5199999999,32928.05996789971,848.2446433115969,2
109741,109741,152953.0399999999,33039.340687707416,868.6895402624917,1
107968,107968,152301.4599999999,33594.17146602069,899.970412100082,2
107436,107436,151371.15999999992,34174.64950477764,952.8014563217046,3
108030,108030,150361.53999999992,34690.58824707933,1003.7344032968476,1
109486,109486,148823.67999999993,34764.10428096197,1010.8832998874528,2
109429,109429,146693.19999999992,33836.606000011256,921.9615784114026,3
109334,109334,144246.75999999992,31976.108045576737,935.7448247464195,4
110914,110914,142031.37999999992,30329.15445038976,1277.0174539634493,1
111403,111403,140124.59999999992,29175.922712401003,1760.470624543579,1
109644,109644,138519.3999999999,28595.093378410158,2173.034497226411,1
109880,109880,137221.6399999999,28392.257199990214,2467.343331472039,1
109706,109706,136168.0399999999,28416.324613827102,2607.8738046994117,1
110608,110608,135253.4399999999,28488.256853770396,2568.1722459568655,2
110698,110698,134421.8599999999,28585.88137595893,2297.93819199421,1
110508,110508,133817.6399999999,28765.116144218773,1763.6834946113377,1
110009,110009,133425.1999999999,28952.795466413867,1083.437505019792,1
111672,111672,133098.3999999999,29103.875113118447,550.4781898454077,1
112232,112232,132731.7799999999,29248.601749341713,308.2746186730674,1
111434,111434,132469.7799999999,29379.242621476733,339.3553929761213,2
111351,111351,132293.0199999999,29479.015572769644,387.99369682727206,3
111951,111951,131931.8799999999,29615.088489916678,406.88347060482096,4
111355,111355,131492.3599999999,29753.811478706306,411.71123239095346,5
111712,111712,131183.7399999999,29877.097673508968,403.5569849495137,6
111436,111436,130625.4999999999,29979.9215370887,381.22734080070575,7
110365,110365,129726.5199999999,29899.947272354755,337.0974966978958,8
111503,111503,128766.4599999999,29698.328517416507,278.83967922990513,9
112947,112947,127472.7399999999,28940.6865321539,310.5715694650779,10
113102,113102,126212.33999999991,28156.173074201575,527.0995876442205,1
112221,112221,125406.61999999991,27967.979306263685,696.3755338570788,1
112480,112480,124693.7399999999,27833.792978902347,825.683608425997,1
112879,112879,123887.0199999999,27578.827941368236,935.1962122192641,2
112744,112744,122967.7399999999,27165.787303746474,1034.8914106207924,1
112762,112762,121628.83999999991,25959.268416008817,1240.0938934077635,1
112236,112236,119693.5999999999,22786.74108599105,1950.3336047203595,1
112830,112830,117757.47999999991,18831.794455377643,3120.123129599612,1
113337,113337,115991.8199999999,14534.486397103678,4550.35361439784,1
113760,113760,114532.9999999999,10451.172026140972,6067.176871834548,1
114376,114376,113531.3599999999,7640.294137688115,7352.1791419397505,1
114487,114487,112828.5799999999,5642.871521095553,8254.346772717392,1
114711,114711,112346.2399999999,4261.551410271986,8703.667229918545,1
114688,114688,112002.05999999991,3241.510915667428,8663.93859800159,2
115765,115765,111773.5999999999,2475.1036180311817,8072.8316885412505,1
117057,117057,111680.3799999999,2167.466824565264,6906.891715700758,1
116941,116941,111678.8199999999,2163.6485822774052,5473.2725699398925,1
116896,116896,111728.83999999991,2252.9313914078775,3991.2336936803454,1
115845,115845,111817.3799999999,2324.8190371706464,2691.4512651083865,1
116333,116333,111927.6399999999,2404.2769038509427,1763.840574813018,1
117684,117684,112087.9799999999,2513.0344724239476,1089.869985988192,1
117968,117968,112279.3599999999,2588.056643582429,615.8061834677042,1
117385,117385,112424.7799999999,2665.4203667697852,301.0315865134476,1
116868,116868,112567.31999999989,2708.3091879604895,186.9754160297959,2
117456,117456,112757.07999999989,2711.7962227260455,205.69852943885152,3
118098,118098,112970.31999999989,2704.181602184161,194.71046923109563,4
117910,117910,113167.9199999999,2696.928978225296,165.05798946839184,1
115737,115737,113292.9399999999,2668.083330106345,132.32854252850362,2
115056,115056,113405.4799999999,2620.986526022479,95.88890018614548,3
115761,115761,113534.01999999989,2575.3598466217127,64.57714753519355,4
115552,115552,113626.77999999988,2562.8165544165336,55.47251101213441,5
114653,114653,113691.77999999988,2546.7552476811447,61.18817904158196,6
116297,116297,113824.83999999988,2505.256532651193,73.70664327709234,7
117417,117417,113975.57999999989,2490.0652127186377,79.39380070779224,8
118257,118257,114146.59999999989,2484.5928841545756,79.01178121331016,9
117038,117038,114275.1999999999,2464.4337929819867,75.66617424589471,10
116196,116196,114385.1599999999,2424.707193537315,70.872898794931,11
118397,118397,114542.9399999999,2423.955498022114,62.089094580657665,12
119139,,114542.9399999999,2423.955498022114,55.074639503221235,13
118162,118162,114705.9999999999,2387.4235820213526,49.812823259854774,14
118027,118027,114833.0999999999,2391.67611728505,41.161085827060404,1
119891,,114833.0999999999,2391.67611728505,30.951109269127688,2
118896,118896,114966.3799999999,2428.4109610178666,26.98220108920088,3
118431,118431,115106.3199999999,2422.4190920630863,24.311122686357095,4
120734,,115106.3199999999,2422.4190920630863,27.586089057051147,5
123133,,115106.3199999999,2422.4190920630863,67.14190637437768,6
122173,,115106.3199999999,2422.4190920630863,98.99005962710241,7
121878,121878,115316.8599999999,2541.4270794952563,114.65385878839618,8
122540,122540,115528.6399999999,2689.0324636180635,128.32325254098993,9
123691,123691,115775.3599999999,2855.5423005782773,153.30985357836022,10
123615,123615,116013.4199999999,2999.405021598772,181.31282240472555,1
121745,121745,116219.59999999989,3031.812164365064,194.37130645920206,2
121757,121757,116447.43999999989,3011.262706306446,191.07833767620897,3
122820,122820,116673.77999999988,3056.0945619519166,173.58670040195733,4
122282,122282,116860.47999999988,3107.4301166063447,142.86614443088857,5
121191,121191,117022.25999999988,3118.0913701160457,122.56167703353793,6
119738,119738,117172.59999999987,3063.715815801491,105.75087029881205,7
119446,119446,117311.91999999988,3004.9794664177375,93.02223159133926,8
120857,120857,117471.47999999988,2977.041895840948,101.1328756724841,9
120802,120802,117632.63999999988,2934.5650155333597,128.49396927155968,10
119853,119853,117774.45999999989,2866.3035792449373,151.19423415232558,11
120909,120909,117947.9199999999,2787.2251207235445,168.36291815930207,12
122134,122134,118133.9999999999,2749.654763782613,176.38173813135373,13
122469,122469,118316.6399999999,2728.1613351106002,170.14717578983445,14
122944,122944,118500.31999999989,2724.3560298889884,147.20356653098824,15
122617,122617,118665.1399999999,2719.13422257757,112.36505634892582,16
123546,,118665.1399999999,2719.13422257757,80.9000871999062,17
